fc_id,sku_id,on_hand_qty,committed_qty,available_qty,reorder_point,max_stock_level,last_updated
FC_IL06,SKU000940,595,184,411,112,1120,2025-07-26
FC_IL06,SKU001231,835,241,594,140,1400,2025-07-22
FC_IL06,SKU000928,234,63,171,56,560,2025-07-25
FC_IL06,SKU000083,827,262,565,140,1400,2025-07-23
FC_IL06,SKU000868,885,256,629,140,1400,2025-07-26
FC_IL06,SKU001200,615,186,429,112,1120,2025-07-23
FC_IL06,SKU001706,223,54,169,56,560,2025-07-24
FC_IL06,SKU000376,1596,452,1144,210,2100,2025-07-24
FC_IL06,SKU001522,607,161,446,112,1120,2025-07-24
FC_IL06,SKU000472,255,90,165,56,560,2025-07-25
FC_IL06,SKU000877,1528,435,1093,210,2100,2025-07-22
FC_IL06,SKU000421,246,78,168,56,560,2025-07-21
FC_IL06,SKU000965,1600,484,1116,210,2100,2025-07-25
FC_IL06,SKU000482,1607,491,1116,210,2100,2025-07-26
FC_IL06,SKU000618,497,154,343,84,840,2025-07-26
FC_IL06,SKU000551,881,243,638,140,1400,2025-07-24
FC_IL06,SKU000923,234,64,170,56,560,2025-07-22
FC_IL06,SKU000187,570,183,387,84,840,2025-07-21
FC_IL06,SKU000484,830,248,582,140,1400,2025-07-21
FC_IL06,SKU000988,590,196,394,84,840,2025-07-27
FC_IL06,SKU001437,542,154,388,84,840,2025-07-23
FC_IL06,SKU000989,623,194,429,112,1120,2025-07-21
FC_IL06,SKU000593,856,257,599,140,1400,2025-07-26
FC_IL06,SKU001402,545,166,379,84,840,2025-07-23
FC_IL06,SKU000843,1622,488,1134,210,2100,2025-07-24
FC_IL06,SKU001229,270,88,182,56,560,2025-07-24
FC_IL06,SKU000652,800,235,565,140,1400,2025-07-23
FC_IL06,SKU000273,274,80,194,56,560,2025-07-26
FC_IL06,SKU001500,636,207,429,112,1120,2025-07-22
FC_IL06,SKU000567,597,209,388,84,840,2025-07-21
FC_IL06,SKU001952,872,259,613,140,1400,2025-07-27
FC_IL06,SKU001534,1547,474,1073,210,2100,2025-07-24
FC_IL06,SKU001180,868,287,581,140,1400,2025-07-23
FC_IL06,SKU001181,572,186,386,84,840,2025-07-25
FC_IL06,SKU001587,228,73,155,56,560,2025-07-26
FC_IL06,SKU000067,1581,479,1102,210,2100,2025-07-25
FC_IL06,SKU001848,812,244,568,140,1400,2025-07-24
FC_IL06,SKU000440,848,257,591,140,1400,2025-07-23
FC_IL06,SKU000081,566,181,385,84,840,2025-07-23
FC_IL06,SKU000046,829,235,594,140,1400,2025-07-26
FC_IL06,SKU000753,816,228,588,140,1400,2025-07-23
FC_IL06,SKU000150,875,252,623,140,1400,2025-07-25
FC_IL06,SKU000214,598,210,388,112,1120,2025-07-23
FC_IL06,SKU000315,656,195,461,112,1120,2025-07-24
FC_IL06,SKU000134,1573,453,1120,210,2100,2025-07-27
FC_IL06,SKU001855,1518,436,1082,210,2100,2025-07-26
FC_IL06,SKU000299,598,176,422,112,1120,2025-07-22
FC_IL06,SKU000962,566,160,406,84,840,2025-07-24
FC_IL06,SKU000282,652,212,440,112,1120,2025-07-27
FC_IL06,SKU000400,1635,511,1124,210,2100,2025-07-26
FC_IL06,SKU000009,508,143,365,84,840,2025-07-27
FC_IL06,SKU000402,1630,510,1120,210,2100,2025-07-27
FC_IL06,SKU001069,813,237,576,140,1400,2025-07-23
FC_IL06,SKU000939,657,172,485,112,1120,2025-07-23
FC_IL06,SKU001921,241,71,170,56,560,2025-07-22
FC_IL06,SKU000912,236,81,155,56,560,2025-07-25
FC_IL06,SKU000437,1551,451,1100,210,2100,2025-07-23
FC_IL06,SKU000191,1551,465,1086,210,2100,2025-07-25
FC_IL06,SKU001664,290,93,197,56,560,2025-07-21
FC_IL06,SKU000718,510,176,334,84,840,2025-07-23
FC_IL06,SKU001838,1556,455,1101,210,2100,2025-07-23
FC_IL06,SKU001730,239,57,182,56,560,2025-07-26
FC_IL06,SKU001970,851,253,598,140,1400,2025-07-26
FC_IL06,SKU001366,1609,475,1134,210,2100,2025-07-24
FC_IL06,SKU001721,891,260,631,140,1400,2025-07-25
FC_IL06,SKU000959,256,89,167,56,560,2025-07-21
FC_IL06,SKU001976,223,60,163,56,560,2025-07-23
FC_IL06,SKU001595,1581,449,1132,210,2100,2025-07-23
FC_IL06,SKU001373,267,72,195,56,560,2025-07-27
FC_IL06,SKU000742,250,83,167,56,560,2025-07-24
FC_IL06,SKU001000,1543,490,1053,210,2100,2025-07-26
FC_IL06,SKU000589,620,174,446,112,1120,2025-07-22
FC_IL06,SKU000143,625,180,445,112,1120,2025-07-23
FC_IL06,SKU001386,551,147,404,84,840,2025-07-26
FC_IL06,SKU000388,599,192,407,112,1120,2025-07-21
FC_IL06,SKU000511,264,77,187,56,560,2025-07-25
FC_IL06,SKU001576,845,261,584,140,1400,2025-07-27
FC_IL06,SKU001887,278,87,191,56,560,2025-07-26
FC_IL06,SKU000707,260,101,159,56,560,2025-07-26
FC_IL06,SKU001490,537,163,374,84,840,2025-07-25
FC_IL06,SKU001240,1557,466,1091,210,2100,2025-07-22
FC_IL06,SKU000203,571,173,398,84,840,2025-07-22
FC_IL06,SKU001305,1569,465,1104,210,2100,2025-07-23
FC_IL06,SKU000374,606,185,421,112,1120,2025-07-22
FC_IL06,SKU000037,616,181,435,112,1120,2025-07-22
FC_IL06,SKU000929,1607,462,1145,210,2100,2025-07-21
FC_IL06,SKU000841,262,73,189,56,560,2025-07-21
FC_IL06,SKU001955,243,84,159,56,560,2025-07-24
FC_IL06,SKU001939,555,158,397,84,840,2025-07-21
FC_IL06,SKU000169,638,181,457,112,1120,2025-07-22
FC_IL06,SKU001046,586,190,396,112,1120,2025-07-23
FC_IL06,SKU001937,239,70,169,56,560,2025-07-24
FC_IL06,SKU000859,636,193,443,112,1120,2025-07-22
FC_IL06,SKU001717,271,88,183,56,560,2025-07-21
FC_IL06,SKU000077,1579,456,1123,210,2100,2025-07-23
FC_IL06,SKU000476,580,186,394,84,840,2025-07-23
FC_IL06,SKU000110,804,231,573,140,1400,2025-07-27
FC_IL06,SKU001232,1592,494,1098,210,2100,2025-07-26
FC_IL06,SKU000727,1556,446,1110,210,2100,2025-07-23
FC_IL06,SKU000667,232,68,164,56,560,2025-07-27
FC_IL06,SKU000396,239,68,171,56,560,2025-07-24
FC_IL06,SKU000649,529,173,356,84,840,2025-07-25
FC_IL06,SKU001404,1576,432,1144,210,2100,2025-07-23
FC_IL06,SKU001308,559,161,398,84,840,2025-07-25
FC_IL06,SKU000757,234,52,182,56,560,2025-07-21
FC_IL06,SKU001074,239,64,175,56,560,2025-07-21
FC_IL06,SKU000172,258,75,183,56,560,2025-07-22
FC_IL06,SKU001743,821,248,573,140,1400,2025-07-22
FC_IL06,SKU000726,277,73,204,56,560,2025-07-24
FC_IL06,SKU001727,809,236,573,140,1400,2025-07-25
FC_IL06,SKU001972,262,70,192,56,560,2025-07-23
FC_IL06,SKU001582,841,247,594,140,1400,2025-07-27
FC_IL06,SKU000183,605,169,436,112,1120,2025-07-23
FC_IL06,SKU001175,808,253,555,140,1400,2025-07-25
FC_IL06,SKU001055,609,172,437,112,1120,2025-07-25
FC_IL06,SKU001869,527,162,365,84,840,2025-07-26
FC_IL06,SKU000532,599,178,421,112,1120,2025-07-27
FC_IL06,SKU001626,1470,409,1061,210,2100,2025-07-24
FC_IL06,SKU000336,539,174,365,84,840,2025-07-23
FC_IL06,SKU001718,562,134,428,84,840,2025-07-25
FC_IL06,SKU001996,570,174,396,84,840,2025-07-25
FC_IL06,SKU000405,1596,495,1101,210,2100,2025-07-27
FC_IL06,SKU000474,858,237,621,140,1400,2025-07-25
FC_IL06,SKU000750,594,170,424,112,1120,2025-07-24
FC_IL06,SKU001078,856,245,611,140,1400,2025-07-21
FC_IL06,SKU000643,833,230,603,140,1400,2025-07-26
FC_IL06,SKU000985,540,179,361,84,840,2025-07-27
FC_IL06,SKU000069,1627,458,1169,210,2100,2025-07-24
FC_IL06,SKU001732,1592,456,1136,210,2100,2025-07-22
FC_IL06,SKU001843,658,194,464,112,1120,2025-07-23
FC_IL06,SKU000606,856,280,576,140,1400,2025-07-24
FC_IL06,SKU000663,259,75,184,56,560,2025-07-24
FC_IL06,SKU001140,828,262,566,140,1400,2025-07-24
FC_IL06,SKU000199,588,177,411,112,1120,2025-07-24
FC_IL06,SKU000672,644,180,464,112,1120,2025-07-24
FC_IL06,SKU001283,811,233,578,140,1400,2025-07-22
FC_IL06,SKU000238,1580,493,1087,210,2100,2025-07-25
FC_IL06,SKU001756,263,99,164,56,560,2025-07-27
FC_IL06,SKU000301,647,179,468,112,1120,2025-07-27
FC_IL06,SKU000498,270,82,188,56,560,2025-07-23
FC_IL06,SKU001129,795,239,556,140,1400,2025-07-26
FC_IL06,SKU001419,244,76,168,56,560,2025-07-24
FC_IL06,SKU000125,1581,476,1105,210,2100,2025-07-24
FC_IL06,SKU001090,255,68,187,56,560,2025-07-22
FC_IL06,SKU001647,588,180,408,84,840,2025-07-27
FC_IL06,SKU001323,848,239,609,140,1400,2025-07-23
FC_IL06,SKU000715,540,170,370,84,840,2025-07-22
FC_IL06,SKU000076,860,265,595,140,1400,2025-07-27
FC_IL06,SKU000506,619,168,451,112,1120,2025-07-27
FC_IL06,SKU001435,643,199,444,112,1120,2025-07-27
FC_IL06,SKU001089,506,137,369,84,840,2025-07-25
FC_IL06,SKU000656,1552,472,1080,210,2100,2025-07-22
FC_IL06,SKU000875,273,84,189,56,560,2025-07-25
FC_IL06,SKU001267,839,253,586,140,1400,2025-07-26
FC_IL06,SKU001694,257,94,163,56,560,2025-07-25
FC_IL06,SKU000466,783,234,549,140,1400,2025-07-23
FC_IL06,SKU000681,1613,484,1129,210,2100,2025-07-23
FC_IL06,SKU000439,247,73,174,56,560,2025-07-24
FC_IL06,SKU000267,623,180,443,112,1120,2025-07-23
FC_IL06,SKU000449,259,72,187,56,560,2025-07-27
FC_IL06,SKU001900,570,183,387,84,840,2025-07-21
FC_IL06,SKU001719,641,187,454,112,1120,2025-07-21
FC_IL06,SKU000789,589,178,411,112,1120,2025-07-22
FC_IL06,SKU001346,886,276,610,140,1400,2025-07-25
FC_IL06,SKU000423,1562,515,1047,210,2100,2025-07-24
FC_IL06,SKU000785,515,147,368,84,840,2025-07-22
FC_IL06,SKU000765,621,188,433,112,1120,2025-07-25
FC_IL06,SKU001847,534,160,374,84,840,2025-07-27
FC_IL06,SKU000849,1595,499,1096,210,2100,2025-07-23
FC_IL06,SKU001061,525,168,357,84,840,2025-07-24
FC_IL06,SKU001165,562,199,363,84,840,2025-07-26
FC_IL06,SKU001507,1582,504,1078,210,2100,2025-07-26
FC_IL06,SKU000635,569,173,396,84,840,2025-07-21
FC_IL06,SKU000477,527,158,369,84,840,2025-07-25
FC_IL06,SKU000971,1593,469,1124,210,2100,2025-07-24
FC_IL06,SKU001066,555,178,377,84,840,2025-07-27
FC_IL06,SKU000249,658,201,457,112,1120,2025-07-22
FC_IL06,SKU000142,247,76,171,56,560,2025-07-21
FC_IL06,SKU002000,546,161,385,84,840,2025-07-24
FC_IL06,SKU000119,1589,522,1067,210,2100,2025-07-21
FC_IL06,SKU000612,505,154,351,84,840,2025-07-26
FC_IL06,SKU001956,1536,475,1061,210,2100,2025-07-25
FC_IL06,SKU000205,1621,491,1130,210,2100,2025-07-24
FC_IL06,SKU000607,525,171,354,84,840,2025-07-26
FC_IL06,SKU000861,539,156,383,84,840,2025-07-25
FC_IL06,SKU000582,847,237,610,140,1400,2025-07-25
FC_IL06,SKU001892,281,86,195,56,560,2025-07-22
FC_IL06,SKU000178,503,145,358,84,840,2025-07-23
FC_IL06,SKU000853,1579,509,1070,210,2100,2025-07-26
FC_IL06,SKU001928,641,208,433,112,1120,2025-07-26
FC_IL06,SKU001188,854,247,607,140,1400,2025-07-24
FC_IL06,SKU000100,549,169,380,84,840,2025-07-21
FC_IL06,SKU000795,841,252,589,140,1400,2025-07-26
FC_IL06,SKU001001,1628,466,1162,210,2100,2025-07-25
FC_IL06,SKU000926,207,57,150,56,560,2025-07-23
FC_IL06,SKU000099,858,276,582,140,1400,2025-07-25
FC_IL06,SKU001874,1576,454,1122,210,2100,2025-07-22
FC_IL06,SKU001807,533,143,390,84,840,2025-07-23
FC_IL06,SKU001445,613,170,443,112,1120,2025-07-27
FC_IL06,SKU000041,607,189,418,112,1120,2025-07-24
FC_IL06,SKU001593,850,256,594,140,1400,2025-07-24
FC_IL06,SKU000038,1585,447,1138,210,2100,2025-07-25
FC_IL06,SKU001818,1593,493,1100,210,2100,2025-07-26
FC_IL06,SKU000243,628,192,436,112,1120,2025-07-22
FC_IL06,SKU000274,553,151,402,84,840,2025-07-27
FC_IL06,SKU000842,633,211,422,112,1120,2025-07-23
FC_IL06,SKU001170,857,238,619,140,1400,2025-07-23
FC_IL06,SKU001468,623,178,445,112,1120,2025-07-24
FC_IL06,SKU000655,1570,489,1081,210,2100,2025-07-24
FC_IL06,SKU000002,562,152,410,84,840,2025-07-26
FC_IL06,SKU001482,878,267,611,140,1400,2025-07-25
FC_IL06,SKU000791,641,177,464,112,1120,2025-07-22
FC_IL06,SKU000075,1594,478,1116,210,2100,2025-07-25
FC_IL06,SKU000509,1546,465,1081,210,2100,2025-07-27
FC_IL06,SKU001462,1480,453,1027,210,2100,2025-07-22
FC_IL06,SKU001790,260,74,186,56,560,2025-07-22
FC_IL06,SKU001509,642,175,467,112,1120,2025-07-23
FC_IL06,SKU001252,632,203,429,112,1120,2025-07-21
FC_IL06,SKU000597,532,176,356,84,840,2025-07-24
FC_IL06,SKU001065,1564,456,1108,210,2100,2025-07-26
FC_IL06,SKU001466,580,156,424,84,840,2025-07-25
FC_IL06,SKU000538,825,229,596,140,1400,2025-07-21
FC_IL06,SKU000452,865,247,618,140,1400,2025-07-25
FC_IL06,SKU001519,549,173,376,84,840,2025-07-27
FC_IL06,SKU000987,1613,509,1104,210,2100,2025-07-26
FC_IL06,SKU001021,530,154,376,84,840,2025-07-26
FC_IL06,SKU001973,538,175,363,84,840,2025-07-25
FC_IL06,SKU001640,576,193,383,112,1120,2025-07-25
FC_IL06,SKU000697,633,176,457,112,1120,2025-07-26
FC_IL06,SKU001883,1468,426,1042,210,2100,2025-07-22
FC_IL06,SKU001085,831,244,587,140,1400,2025-07-23
FC_IL06,SKU000460,1615,500,1115,210,2100,2025-07-24
FC_IL06,SKU001340,782,237,545,140,1400,2025-07-27
FC_IL06,SKU000913,1667,544,1123,210,2100,2025-07-27
FC_IL06,SKU001425,611,199,412,112,1120,2025-07-23
FC_IL06,SKU000907,541,159,382,84,840,2025-07-23
FC_IL06,SKU001614,870,251,619,140,1400,2025-07-24
FC_IL06,SKU000244,1630,520,1110,210,2100,2025-07-24
FC_IL06,SKU001999,267,60,207,56,560,2025-07-22
FC_IL06,SKU000156,245,63,182,56,560,2025-07-24
FC_IL06,SKU001416,1516,462,1054,210,2100,2025-07-25
FC_IL06,SKU001774,1576,449,1127,210,2100,2025-07-26
FC_IL06,SKU000703,544,164,380,84,840,2025-07-25
FC_IL06,SKU001130,1557,474,1083,210,2100,2025-07-23
FC_IL06,SKU001117,613,197,416,112,1120,2025-07-27
FC_IL06,SKU001401,554,164,390,84,840,2025-07-22
FC_IL06,SKU000659,242,65,177,56,560,2025-07-25
FC_IL06,SKU000017,548,169,379,84,840,2025-07-23
FC_IL06,SKU001426,581,192,389,112,1120,2025-07-22
FC_IL06,SKU001224,567,159,408,84,840,2025-07-24
FC_IL06,SKU001773,268,99,169,56,560,2025-07-23
FC_IL06,SKU001485,617,194,423,112,1120,2025-07-26
FC_IL06,SKU001105,1603,490,1113,210,2100,2025-07-23
FC_IL06,SKU000948,1609,482,1127,210,2100,2025-07-25
FC_IL06,SKU000646,583,183,400,112,1120,2025-07-22
FC_IL06,SKU000263,849,264,585,140,1400,2025-07-21
FC_IL06,SKU000897,258,73,185,56,560,2025-07-27
FC_IL06,SKU000782,866,269,597,140,1400,2025-07-23
FC_IL06,SKU000417,254,66,188,56,560,2025-07-22
FC_IL06,SKU001410,232,61,171,56,560,2025-07-21
FC_IL06,SKU000934,522,140,382,84,840,2025-07-25
FC_IL06,SKU000668,867,237,630,140,1400,2025-07-27
FC_IL06,SKU001737,807,236,571,140,1400,2025-07-26
FC_IL06,SKU000830,264,92,172,56,560,2025-07-26
FC_IL06,SKU000358,261,97,164,56,560,2025-07-24
FC_IL06,SKU000186,621,178,443,112,1120,2025-07-24
FC_IL06,SKU000459,805,300,505,140,1400,2025-07-26
FC_IL06,SKU000503,248,74,174,56,560,2025-07-27
FC_IL06,SKU000585,267,81,186,56,560,2025-07-26
FC_IL06,SKU000139,1508,449,1059,210,2100,2025-07-27
FC_IL06,SKU000627,551,168,383,84,840,2025-07-26
FC_IL06,SKU001685,1609,475,1134,210,2100,2025-07-23
FC_IL06,SKU000109,577,173,404,112,1120,2025-07-22
FC_IL06,SKU001088,551,167,384,84,840,2025-07-21
FC_IL06,SKU001540,817,251,566,140,1400,2025-07-26
FC_IL06,SKU001805,841,229,612,140,1400,2025-07-21
FC_IL06,SKU001959,832,251,581,140,1400,2025-07-27
FC_IL06,SKU001258,621,171,450,112,1120,2025-07-22
FC_IL06,SKU001979,540,160,380,84,840,2025-07-22
FC_IL06,SKU001008,551,156,395,84,840,2025-07-25
FC_IL06,SKU001447,845,231,614,140,1400,2025-07-24
FC_IL06,SKU001475,272,79,193,56,560,2025-07-24
FC_IL06,SKU000693,255,96,159,56,560,2025-07-22
FC_IL06,SKU001301,615,194,421,112,1120,2025-07-27
FC_IL06,SKU001788,249,77,172,56,560,2025-07-22
FC_IL06,SKU000292,566,166,400,84,840,2025-07-25
FC_IL06,SKU001199,258,79,179,56,560,2025-07-27
FC_IL06,SKU000942,597,179,418,112,1120,2025-07-21
FC_IL06,SKU000442,252,77,175,56,560,2025-07-27
FC_IL06,SKU001643,570,170,400,84,840,2025-07-26
FC_IL06,SKU001628,579,158,421,112,1120,2025-07-21
FC_IL06,SKU000698,1605,480,1125,210,2100,2025-07-22
FC_IL06,SKU000327,835,232,603,140,1400,2025-07-25
FC_IL06,SKU000453,1628,493,1135,210,2100,2025-07-23
FC_IL06,SKU000377,562,160,402,84,840,2025-07-27
FC_IL06,SKU001950,829,249,580,140,1400,2025-07-27
FC_IL06,SKU000666,870,260,610,140,1400,2025-07-26
FC_IL06,SKU001287,584,183,401,84,840,2025-07-24
FC_IL06,SKU000669,240,65,175,56,560,2025-07-21
FC_IL06,SKU001299,647,195,452,112,1120,2025-07-25
FC_IL06,SKU001575,286,89,197,56,560,2025-07-24
FC_IL06,SKU001281,1582,466,1116,210,2100,2025-07-21
FC_IL06,SKU000605,507,138,369,84,840,2025-07-21
FC_IL06,SKU000527,254,81,173,56,560,2025-07-24
FC_IL06,SKU000512,505,141,364,84,840,2025-07-27
FC_IL06,SKU001132,621,165,456,112,1120,2025-07-24
FC_IL06,SKU000835,1658,508,1150,210,2100,2025-07-22
FC_IL06,SKU000293,599,159,440,112,1120,2025-07-22
FC_IL06,SKU001342,523,151,372,84,840,2025-07-26
FC_IL06,SKU001446,227,71,156,56,560,2025-07-24
FC_IL06,SKU001512,262,66,196,56,560,2025-07-23
FC_IL06,SKU001529,617,163,454,112,1120,2025-07-25
FC_IL06,SKU001981,239,63,176,56,560,2025-07-21
FC_IL06,SKU000914,237,79,158,56,560,2025-07-24
FC_IL06,SKU000333,605,201,404,112,1120,2025-07-22
FC_IL06,SKU001750,1613,510,1103,210,2100,2025-07-22
FC_IL06,SKU001850,227,72,155,56,560,2025-07-26
FC_IL06,SKU001653,1537,452,1085,210,2100,2025-07-24
FC_IL06,SKU001797,1500,472,1028,210,2100,2025-07-21
FC_IL06,SKU000217,244,82,162,56,560,2025-07-24
FC_IL06,SKU000570,1660,494,1166,210,2100,2025-07-25
FC_IL06,SKU001674,853,255,598,140,1400,2025-07-21
FC_IL06,SKU000004,1602,481,1121,210,2100,2025-07-23
FC_IL06,SKU000380,631,184,447,112,1120,2025-07-23
FC_IL06,SKU001565,519,150,369,84,840,2025-07-27
FC_IL06,SKU001604,258,70,188,56,560,2025-07-24
FC_IL06,SKU001938,1630,500,1130,210,2100,2025-07-27
FC_IL06,SKU001100,595,162,433,112,1120,2025-07-27
FC_IL06,SKU000485,583,187,396,84,840,2025-07-23
FC_IL06,SKU000504,491,158,333,84,840,2025-07-26
FC_IL06,SKU001345,814,219,595,140,1400,2025-07-21
FC_IL06,SKU000505,528,157,371,84,840,2025-07-27
FC_IL06,SKU001668,251,77,174,56,560,2025-07-22
FC_IL06,SKU000658,1623,462,1161,210,2100,2025-07-21
FC_IL06,SKU001080,238,76,162,56,560,2025-07-23
FC_IL06,SKU000573,1574,510,1064,210,2100,2025-07-25
FC_IL06,SKU000916,263,70,193,56,560,2025-07-26
FC_IL06,SKU001649,590,152,438,112,1120,2025-07-24
FC_IL06,SKU001388,550,169,381,84,840,2025-07-23
FC_IL06,SKU000755,561,172,389,84,840,2025-07-22
FC_IL06,SKU000382,677,215,462,112,1120,2025-07-27
FC_IL06,SKU001037,620,195,425,112,1120,2025-07-27
FC_IL06,SKU000241,1536,474,1062,210,2100,2025-07-22
FC_IL06,SKU000231,853,281,572,140,1400,2025-07-21
FC_IL06,SKU001414,1610,473,1137,210,2100,2025-07-21
FC_IL06,SKU000810,644,191,453,112,1120,2025-07-24
FC_IL06,SKU000039,620,191,429,112,1120,2025-07-23
FC_IL06,SKU000568,253,61,192,56,560,2025-07-24
FC_IL06,SKU001121,234,76,158,56,560,2025-07-25
FC_IL06,SKU000774,1580,482,1098,210,2100,2025-07-21
FC_IL06,SKU001678,266,71,195,56,560,2025-07-22
FC_IL06,SKU000227,241,80,161,56,560,2025-07-22
FC_IL06,SKU001581,833,267,566,140,1400,2025-07-27
FC_IL06,SKU001945,1582,507,1075,210,2100,2025-07-25
FC_IL06,SKU000159,812,229,583,140,1400,2025-07-24
FC_IL06,SKU000304,893,265,628,140,1400,2025-07-27
FC_IL06,SKU001496,260,79,181,56,560,2025-07-27
FC_IL06,SKU000798,570,159,411,84,840,2025-07-26
FC_IL06,SKU000393,293,83,210,56,560,2025-07-23
FC_IL06,SKU000851,556,185,371,84,840,2025-07-25
FC_IL06,SKU000556,616,180,436,112,1120,2025-07-23
FC_IL06,SKU000629,1547,449,1098,210,2100,2025-07-22
FC_IL06,SKU000935,1553,443,1110,210,2100,2025-07-25
FC_IL06,SKU000803,612,175,437,112,1120,2025-07-21
FC_IL06,SKU001733,663,196,467,112,1120,2025-07-27
FC_IL06,SKU000025,504,162,342,84,840,2025-07-21
FC_IL06,SKU000947,653,197,456,112,1120,2025-07-21
FC_IL06,SKU000979,861,270,591,140,1400,2025-07-27
FC_IL06,SKU000769,635,206,429,112,1120,2025-07-26
FC_IL06,SKU001550,257,89,168,56,560,2025-07-26
FC_IL06,SKU000080,879,246,633,140,1400,2025-07-26
FC_IL06,SKU001652,247,69,178,56,560,2025-07-21
FC_IL06,SKU000398,271,75,196,56,560,2025-07-24
FC_IL06,SKU001533,619,205,414,112,1120,2025-07-22
FC_IL06,SKU001656,839,256,583,140,1400,2025-07-25
FC_IL06,SKU001948,612,207,405,112,1120,2025-07-26
FC_IL06,SKU001492,237,72,165,56,560,2025-07-21
FC_IL06,SKU000863,523,167,356,84,840,2025-07-23
FC_IL06,SKU000813,545,157,388,84,840,2025-07-24
FC_IL06,SKU000731,585,200,385,84,840,2025-07-24
FC_IL06,SKU001454,1550,481,1069,210,2100,2025-07-21
FC_IL06,SKU001853,512,158,354,84,840,2025-07-25
FC_IL06,SKU001484,547,162,385,84,840,2025-07-24
FC_IL06,SKU001538,818,229,589,140,1400,2025-07-22
FC_IL06,SKU001234,590,189,401,112,1120,2025-07-27
FC_IL06,SKU000845,536,154,382,84,840,2025-07-22
FC_IL06,SKU000508,550,152,398,84,840,2025-07-23
FC_IL06,SKU001216,623,186,437,112,1120,2025-07-25
FC_IL06,SKU000084,577,183,394,112,1120,2025-07-27
FC_IL06,SKU000826,820,241,579,140,1400,2025-07-27
FC_IL06,SKU001584,673,210,463,112,1120,2025-07-24
FC_IL06,SKU001260,815,223,592,140,1400,2025-07-27
FC_IL06,SKU000070,1576,479,1097,210,2100,2025-07-27
FC_IL06,SKU000856,843,219,624,140,1400,2025-07-26
FC_IL06,SKU000406,534,150,384,84,840,2025-07-25
FC_IL06,SKU001471,806,255,551,140,1400,2025-07-21
FC_IL06,SKU000744,894,275,619,140,1400,2025-07-27
FC_IL06,SKU001263,830,277,553,140,1400,2025-07-26
FC_IL06,SKU000722,607,172,435,112,1120,2025-07-24
FC_IL06,SKU001594,805,212,593,140,1400,2025-07-27
FC_IL06,SKU001187,253,67,186,56,560,2025-07-24
FC_IL06,SKU000922,264,78,186,56,560,2025-07-21
FC_IL06,SKU001007,547,164,383,84,840,2025-07-23
FC_IL06,SKU000596,542,176,366,84,840,2025-07-21
FC_IL06,SKU001688,624,180,444,112,1120,2025-07-22
FC_IL06,SKU001242,825,259,566,140,1400,2025-07-23
FC_IL06,SKU001995,566,164,402,84,840,2025-07-24
FC_IL06,SKU001606,816,255,561,140,1400,2025-07-27
FC_IL06,SKU001617,551,151,400,84,840,2025-07-25
FC_IL06,SKU000056,534,149,385,84,840,2025-07-21
FC_IL06,SKU001384,1504,482,1022,210,2100,2025-07-25
FC_IL06,SKU001836,1566,494,1072,210,2100,2025-07-23
FC_IL06,SKU001479,592,211,381,112,1120,2025-07-27
FC_IL06,SKU001351,832,268,564,140,1400,2025-07-21
FC_IL06,SKU000895,541,153,388,84,840,2025-07-25
FC_IL06,SKU000543,863,261,602,140,1400,2025-07-22
FC_IL06,SKU001784,586,163,423,112,1120,2025-07-26
FC_IL06,SKU000124,245,72,173,56,560,2025-07-22
FC_IL06,SKU001225,602,170,432,112,1120,2025-07-23
FC_IL06,SKU001390,536,164,372,84,840,2025-07-25
FC_IL06,SKU000819,843,267,576,140,1400,2025-07-22
FC_IL06,SKU000416,260,77,183,56,560,2025-07-25
FC_IL06,SKU001494,620,199,421,112,1120,2025-07-24
FC_IL06,SKU001536,237,78,159,56,560,2025-07-23
FC_IL06,SKU001754,576,174,402,84,840,2025-07-25
FC_IL06,SKU000677,262,72,190,56,560,2025-07-22
FC_IL06,SKU001592,647,186,461,112,1120,2025-07-22
FC_IL06,SKU001531,543,157,386,84,840,2025-07-23
FC_IL06,SKU001237,538,154,384,84,840,2025-07-27
FC_IL06,SKU000594,1562,444,1118,210,2100,2025-07-27
FC_IL06,SKU001385,608,205,403,112,1120,2025-07-26
FC_IL06,SKU001817,567,160,407,84,840,2025-07-21
FC_IL06,SKU001713,646,204,442,112,1120,2025-07-24
FC_IL06,SKU001987,254,77,177,56,560,2025-07-26
FC_IL06,SKU000286,891,265,626,140,1400,2025-07-22
FC_IL06,SKU000617,242,71,171,56,560,2025-07-26
FC_IL06,SKU000986,1578,481,1097,210,2100,2025-07-22
FC_IL06,SKU001623,643,211,432,112,1120,2025-07-27
FC_IL06,SKU001420,551,179,372,84,840,2025-07-24
FC_IL06,SKU001978,877,278,599,140,1400,2025-07-27
FC_IL06,SKU000184,525,168,357,84,840,2025-07-25
FC_IL06,SKU001894,520,179,341,84,840,2025-07-24
FC_IL06,SKU001545,536,173,363,84,840,2025-07-27
FC_IL06,SKU001041,650,204,446,112,1120,2025-07-26
FC_IL06,SKU001746,815,237,578,140,1400,2025-07-21
FC_IL06,SKU001670,573,195,378,84,840,2025-07-21
FC_IL06,SKU000349,665,182,483,112,1120,2025-07-27
FC_IL06,SKU001157,1552,440,1112,210,2100,2025-07-26
FC_IL06,SKU000237,1658,473,1185,210,2100,2025-07-24
FC_IL06,SKU000403,251,82,169,56,560,2025-07-25
