customer_id,registration_date,customer_type,city,state,zip_code,customer_segment,total_orders
C007078,2024-10-11,individual,,NC,72907,medium_frequency,1
C007079,2023-04-04,individual,East Laceyburgh,IL,34861,high_frequency,3
C007080,2024-09-30,individual,South Kristaport,NC,63036,medium_frequency,2
C007081,2024-12-24,individual,Shannonfurt,OH,91280,low_frequency,0
C007082,2023-01-03,individual,Bobbyshire,FL,03554,low_frequency,2
C007083,2024-05-18,business,Monicahaven,PA,96010,medium_frequency,2
C007084,2024-12-17,individual,Ryanview,NC,27270,low_frequency,0
C007085,2024-07-26,individual,North Rachelmouth,ca,82683,low_frequency,0
C007086,2024-09-18,individual,Ryanberg,CA,29409,medium_frequency,0
C007087,2024-03-11,individual,Schmidthaven,TX,58539,medium_frequency,2
C007088,2023-03-30,business,Baileybury,CA,10209,low_frequency,1
C007089,2023-02-26,individual,South Donna,TX,07377,medium_frequency,4
C007090,2024-11-18,individual,Hollandberg,PA,78040,medium_frequency,1
C007091,2024-10-21,business,North Victoriaborough,OH,73378,medium_frequency,1
C007092,2024-04-16,individual,Smithview,NC,63676,medium_frequency,0
C007093,2023-05-19,individual,Elizabethmouth,NY,10939,medium_frequency,4
C007094,2024-12-17,individual,East Williamborough,TX,43659,medium_frequency,0
C007095,2023-08-08,individual,Port Jenniferview,FL,68796,medium_frequency,1
C007096,2024-10-25,individual,Jessicaside,FL,22585,low_frequency,0
C007097,2024-11-18,individual,Kyleshire,TX,93732,low_frequency,0
C007098,2024-12-01,individual,West Steveshire,IL,96324,low_frequency,0
C007099,2023-10-22,individual,West Jesusmouth,FL,17297,high_frequency,4
C007100,2023-07-19,individual,New Michael,FL,12687,low_frequency,4
C007101,2024-09-22,wholesale,Wellston,TX,74477,medium_frequency,0
C007102,2024-03-28,individual,Jessicaberg,NY,86681,low_frequency,1
C007103,2024-02-18,individual,Snyderside,TX,34035,low_frequency,0
C007104,2023-07-25,individual,Briggshaven,IL,98570,medium_frequency,2
C007105,2022-01-01,individual,Davenportmouth,IL,50308,low_frequency,7
C007106,2022-01-01,individual,New Patricia,OH,48677,low_frequency,1
C007107,2024-07-06,business,Port Norma,IL,69384,low_frequency,1
C007108,2024-11-22,individual,Lake Amanda,IL,00712,low_frequency,0
C007109,2024-12-25,individual,New Jefferybury,TX,49458,low_frequency,0
C007110,2024-01-30,individual,North Samuel,IL,67341,seasonal,0
C007111,2024-02-03,business,Ronaldport,MI,89827,low_frequency,4
C007112,2024-12-21,business,Washingtonchester,PA,84274,low_frequency,0
C007113,2024-08-02,individual,Shawfurt,TX,37010,medium_frequency,1
C007114,2022-06-03,individual,Lauriebury,IL,63367,low_frequency,7
C007115,2023-07-31,individual,Jessicashire,GA,43158,high_frequency,0
C007116,2023-10-14,business,Cookland,GA,30785,medium_frequency,2
C007117,2024-06-14,individual,Daisyland,IL,63097,low_frequency,0
C007118,2022-01-01,individual,Phyllismouth,CA,79104,seasonal,3
C007119,2024-11-25,wholesale,New Holly,FL,64535,low_frequency,0
C007120,2024-10-13,individual,Amandamouth,OH,36733,high_frequency,0
C007121,2024-10-02,individual,Lake Calebport,CA,69518,seasonal,0
C007122,2022-01-01,individual,Suttonburgh,NC,56670,medium_frequency,7
C007123,2023-11-18,business,Morrisville,NC,98568,low_frequency,5
C007124,2024-12-17,individual,,PA,56128,low_frequency,0
C007125,2024-09-02,individual,Matthewview,OH,80864,high_frequency,2
C007126,2023-02-12,individual,Kellymouth,GA,09930,low_frequency,1
C007127,2024-06-17,individual,Kimberlychester,CA,41222,medium_frequency,3
C007128,2024-12-04,individual,New Richardhaven,NY,78993,medium_frequency,0
C007129,2024-08-21,individual,Youngtown,MI,07031,medium_frequency,1
C007130,2023-09-19,individual,West Jill,MI,24577,medium_frequency,1
C007131,2022-06-01,individual,Port Danielborough,CA,05434,high_frequency,1
C007132,2024-07-06,individual,Port Jillshire,FL,62812,medium_frequency,0
C007133,2023-01-02,individual,East Sandra,TX,19451,high_frequency,3
C007134,2024-04-16,individual,New Juan,IL,71469,medium_frequency,3
C007135,2024-11-12,individual,West Kelsey,PA,79170,low_frequency,0
C007136,2023-08-24,individual,South Patrick,OH,73022,low_frequency,5
C007137,2024-11-14,individual,New Courtneyview,NY,57634,low_frequency,0
C007138,2022-09-15,business,North Lindahaven,CA,04903,low_frequency,3
C007139,2024-09-04,individual,Alanborough,IL,26261,high_frequency,1
C007140,2022-10-22,individual,Angelaland,GA,44232,medium_frequency,4
C007141,2023-08-05,individual,South Julie,MI,49617,low_frequency,3
C007142,2024-12-24,individual,Rossfort,FL,14175,low_frequency,0
C007143,2024-06-24,business,Markview,CA,55135,seasonal,1
C007144,2024-06-21,individual,West Johnberg,CA,52005,seasonal,0
C007145,2023-07-17,individual,New Pamelafort,PA,35539,medium_frequency,2
C007146,2023-09-28,individual,Schultzberg,NY,65482,seasonal,1
C007147,2023-06-16,individual,North Crystal,CA,98724,low_frequency,1
C007148,2024-10-06,business,South Sara,NC,39680,medium_frequency,0
C007149,2024-09-18,individual,North Carolberg,FL,93640,low_frequency,0
C007150,2024-11-14,individual,Rileyberg,TX,66208,medium_frequency,0
C007151,2024-10-30,individual,Joannburgh,OH,11706,low_frequency,0
C007152,2024-03-09,individual,Taraborough,GA,73518,low_frequency,1
C007153,2024-11-18,individual,Port Andrew,CA,65660,medium_frequency,0
C007154,2024-03-20,business,Petersonmouth,MI,72462,low_frequency,2
C007155,2024-11-14,individual,North Robin,NC,51131,low_frequency,0
C007156,2023-04-27,wholesale,South Jordan,OH,80106,medium_frequency,2
C007157,2024-04-07,individual,Raymondhaven,PA,35496,high_frequency,0
C007158,2022-08-29,individual,Kaitlyntown,OH,58934,medium_frequency,3
C007159,2024-07-12,individual,Port Timothymouth,CA,11273,medium_frequency,0
C007160,2024-05-21,individual,New Williammouth,CA,63844,high_frequency,0
C007161,2024-08-10,individual,Mitchellberg,TX,75551,low_frequency,0
C007162,2022-09-18,individual,Kerryport,MI,79670,medium_frequency,4
C007163,2024-02-08,individual,West Jamie,PA,13648,seasonal,1
C007164,2024-06-23,individual,Hardinside,GA,23811,low_frequency,2
C007165,2024-12-08,individual,New Kimberly,TX,44586,medium_frequency,0
C007166,2024-09-25,individual,Nelsonmouth,NC,57435,medium_frequency,0
C007167,2024-02-08,individual,Nicholasmouth,IL,76830,high_frequency,0
C007168,2024-06-19,individual,South Andrewmouth,PA,40214,medium_frequency,0
C007169,2023-09-26,wholesale,Deborahborough,MI,84209,seasonal,3
C007170,2023-09-13,individual,Jeffreychester,NY,70892,high_frequency,5
C007171,2024-08-09,individual,Sandovalville,OH,44578,high_frequency,0
C007172,2024-06-07,individual,Owenburgh,NY,18964,high_frequency,1
C007173,2024-05-29,individual,Port Branditon,OH,64316,seasonal,0
C007174,2024-04-24,individual,Pottsbury,IL,39620,medium_frequency,0
C007175,2024-04-25,individual,West Jasonshire,PA,61293,low_frequency,0
C007176,2024-01-27,wholesale,Martinezton,NC,87531,high_frequency,1
C007177,2023-12-01,individual,North Davidmouth,MI,84839,medium_frequency,1
C007178,2024-11-30,individual,Stevenbury,PA,38215,low_frequency,1
C007179,2024-07-05,individual,Johnland,MI,86911,low_frequency,0
C007180,2024-07-28,individual,Heatherfort,CA,17998,medium_frequency,0
C007181,2024-05-25,individual,West Sherri,TX,61881,high_frequency,1
C007182,2024-02-06,individual,,OH,29762,medium_frequency,1
C007183,2024-10-03,individual,Josephfort,MI,41004,high_frequency,0
C007184,2024-08-19,individual,South Amandastad,TX,61789,high_frequency,1
C007185,2022-09-22,individual,New Elizabeth,TX,20377,low_frequency,2
C007186,2023-05-02,individual,Port Duane,CA,48567,medium_frequency,3
C007187,2024-11-29,individual,Michaeltown,CA,88863,seasonal,0
C007188,2024-12-24,individual,Toddport,IL,64437,high_frequency,0
C007189,2024-09-02,individual,Sarahville,FL,86172,low_frequency,1
C007190,2023-04-11,wholesale,Powellberg,MI,70087,medium_frequency,4
C007191,2023-12-23,business,Courtneyville,PA,25852,high_frequency,3
C007192,2024-06-19,individual,,NY,97712,low_frequency,0
C007193,2023-10-24,individual,Scottport,FL,02892,low_frequency,1
C007194,2024-12-22,individual,Garciafurt,IL,78213,high_frequency,0
C007195,2024-09-28,individual,Schultzville,NY,33856,low_frequency,0
C007196,2022-01-01,individual,Caldwellfort,PA,94920,seasonal,8
C007197,2024-08-27,individual,West David,FL,46284,low_frequency,1
C007198,2024-09-22,business,Ashleyton,PA,68422,medium_frequency,0
C007199,2022-02-01,individual,South Sheila,MI,49372,seasonal,3
C007200,2023-01-15,wholesale,Johnsonmouth,PA,03830,high_frequency,3
C007201,2024-09-28,individual,New Makayla,IL,13709,medium_frequency,0
C007202,2024-01-15,individual,North Stevetown,CA,86884,seasonal,1
C007203,2024-09-14,individual,Port Danielton,GA,50730,medium_frequency,0
C007204,2023-10-08,individual,Armstrongview,GA,75818,medium_frequency,2
C007205,2023-08-14,individual,South Amyburgh,NC,69838,medium_frequency,4
C007206,2024-07-07,individual,Leeville,TX,52650,low_frequency,1
C007207,2024-11-09,individual,North Kara,PA,48363,medium_frequency,0
C007208,2022-02-28,individual,Lake Andrea,IL,77227,medium_frequency,4
C007209,2022-09-30,business,Wallacebury,PA,46761,medium_frequency,5
C007210,2024-12-18,individual,Port Ross,NC,31978,medium_frequency,0
C007211,2023-02-24,individual,Natashastad,IL,92674,medium_frequency,2
C007212,2024-04-14,individual,Williamston,MI,60067,low_frequency,1
C007213,2024-06-16,individual,East Amanda,OH,28602,low_frequency,0
C007214,2024-09-21,individual,Kimberlyborough,CA,30710,medium_frequency,0
C007215,2024-10-16,individual,Loriborough,PA,80729,medium_frequency,0
C007216,2023-11-28,business,North Josephton,GA,79616,low_frequency,0
C007217,2022-08-13,individual,Bartlettport,NY,22123,medium_frequency,6
C007218,2024-12-16,individual,Reidbury,CA,57152,high_frequency,0
C007219,2024-12-19,individual,,GA,41611,medium_frequency,0
C007220,2023-08-16,individual,Josephshire,CA,54770,medium_frequency,1
C007221,2024-12-20,individual,,PA,91531,low_frequency,0
C007222,2024-10-28,individual,Abigailtown,OH,26193,seasonal,1
C007223,2024-08-16,individual,Lake Brettmouth,MI,88783,high_frequency,1
C007224,2023-07-14,individual,Port Michael,NY,82930,low_frequency,0
C007225,2023-05-19,individual,Bridgesside,IL,20603,low_frequency,1
C007226,2024-11-17,individual,Hollowayhaven,NC,23321,high_frequency,0
C007227,2023-10-07,individual,Howardchester,GA,31602,low_frequency,1
C007228,2024-01-30,individual,Pachecoview,OH,93239,low_frequency,1
C007229,2022-01-01,wholesale,East Oliviahaven,GA,51663,medium_frequency,4
C007230,2024-08-12,individual,Crosbyville,IL,12095,high_frequency,0
C007231,2023-07-24,individual,Lake David,IL,26207,high_frequency,0
C007232,2024-07-19,business,North Joseph,GA,86703,medium_frequency,0
C007233,2023-06-07,individual,West Michelle,TX,49995,medium_frequency,5
C007234,2023-12-11,individual,North Brendaside,IL,74898,medium_frequency,2
C007235,2022-01-01,individual,Port Mason,OH,81594,low_frequency,5
C007236,2024-11-09,wholesale,Phillipmouth,MI,59680,seasonal,0
C007237,2023-08-09,individual,,IL,49986,medium_frequency,1
C007238,2024-12-26,individual,Isabelburgh,PA,49624,medium_frequency,0
C007239,2024-08-25,individual,Joshualand,ga,14837,low_frequency,1
C007240,2024-04-09,business,Port Kelseyside,OH,87759,low_frequency,1
C007241,2024-11-12,individual,Christopherfurt,FL,59502,medium_frequency,0
C007242,2022-01-01,business,New Tammy,FL,90567,medium_frequency,8
C007243,2024-12-15,individual,Drewborough,OH,72933,medium_frequency,0
C007244,2024-07-02,individual,Lake Brittanymouth,NC,95171,high_frequency,1
C007245,2024-11-08,individual,Palmerville,OH,70894,medium_frequency,0
C007246,2024-08-01,business,Michelleland,OH,34602,medium_frequency,2
C007247,2024-03-01,individual,Lambertburgh,NY,04158,medium_frequency,1
C007248,2024-06-20,individual,West Dorothybury,NY,26496,high_frequency,0
C007249,2023-12-19,individual,West Joseph,NY,08321,medium_frequency,1
C007250,2024-04-30,individual,North Jackburgh,NY,71503,medium_frequency,2
C007251,2024-12-08,individual,South Alexander,TX,00713,medium_frequency,0
C007252,2023-10-29,individual,Johnsfurt,PA,38653,high_frequency,2
C007253,2024-10-27,individual,Velezton,NC,96486,medium_frequency,0
C007254,2024-04-04,individual,South Dorisfort,CA,57581,medium_frequency,2
C007255,2024-03-12,individual,New Johnmouth,PA,49943,seasonal,1
C007256,2023-09-27,individual,Lake Cassandra,CA,00839,low_frequency,1
C007257,2024-07-18,individual,Fisherfort,PA,90815,medium_frequency,0
C007258,2024-04-01,individual,Lake Robertville,PA,65904,low_frequency,2
C007259,2023-11-21,individual,North Julian,FL,69124,low_frequency,0
C007260,2024-07-08,individual,Hoffmanport,MI,13998,low_frequency,1
C007261,2024-09-04,individual,Cervantesbury,MI,06362,low_frequency,2
C007262,2024-12-17,individual,Port Emily,GA,51241,medium_frequency,0
C007263,2022-11-03,individual,Destinyfurt,TX,34147,seasonal,3
C007264,2024-12-24,business,Mcdonaldville,PA,77679,medium_frequency,0
C007265,2022-04-18,individual,South Benjaminbury,FL,80353,medium_frequency,0
C007266,2023-08-26,business,South Kristenview,FL,75097,low_frequency,1
C007267,2023-11-28,business,New Jenniferfort,OH,85065,low_frequency,1
C007268,2023-05-10,individual,East Kennethmouth,NC,87271,medium_frequency,2
C007269,2022-01-01,individual,Lake Susanmouth,GA,89980,low_frequency,4
C007270,2024-05-05,individual,North Andreastad,TX,73724,medium_frequency,2
C007271,2024-03-11,individual,East Randyside,NY,19139,high_frequency,3
C007272,2023-06-07,individual,Marshalltown,MI,61104,low_frequency,5
C007273,2023-06-07,individual,Gregorymouth,FL,32823,low_frequency,5
C007274,2024-07-21,individual,New Johnfurt,NY,96003,medium_frequency,1
C007275,2023-12-17,individual,Port Nancy,OH,23028,medium_frequency,4
C007276,2023-09-25,individual,Flynnberg,GA,23337,high_frequency,5
C007277,2023-05-31,individual,South Ashleytown,GA,72643,medium_frequency,1
C007278,2022-01-01,individual,Richardsonview,MI,67924,high_frequency,10
C007279,2024-06-02,individual,East Michellebury,GA,26582,medium_frequency,1
C007280,2023-01-08,individual,Amyhaven,OH,39566,low_frequency,2
C007281,2024-10-21,individual,Lake Mary,IL,84226,medium_frequency,0
C007282,2024-07-05,individual,North Rickymouth,CA,31868,medium_frequency,0
C007283,2024-04-11,individual,Melissafort,PA,41329,low_frequency,2
C007284,2023-01-12,business,Samanthafurt,OH,75724,medium_frequency,0
C007285,2024-10-12,business,Port Hannah,TX,45741,medium_frequency,0
C007286,2023-10-12,individual,North Nancyland,TX,40380,medium_frequency,1
C007287,2022-09-19,individual,Port Kathyberg,NC,71683,low_frequency,3
C007288,2024-02-21,individual,East Christopher,GA,43809,medium_frequency,1
C007289,2023-12-18,business,Williamshire,NY,93107,low_frequency,1
C007290,2024-07-13,individual,Knighttown,TX,29408,medium_frequency,1
C007291,2024-07-29,individual,Lindseymouth,IL,13603,medium_frequency,1
C007292,2024-12-14,individual,Hickmanland,CA,64193,medium_frequency,0
C007293,2024-12-21,individual,East Antoniochester,NC,66078,high_frequency,0
C007294,2024-08-25,individual,Solomonshire,OH,40276,low_frequency,3
C007295,2024-09-24,individual,East Jonfurt,NC,01131,medium_frequency,0
C007296,2023-11-30,individual,Christopherfurt,NY,33710,low_frequency,0
C007297,2023-09-23,individual,Port Cynthia,TX,73282,medium_frequency,0
C007298,2023-04-05,individual,Jasonmouth,PA,50987,seasonal,3
C007299,2023-12-29,individual,Dariusside,PA,59948,low_frequency,0
C007300,2024-11-06,business,Ellischester,MI,08449,medium_frequency,0
C007301,2024-11-15,individual,South Joshuaport,FL,43046,high_frequency,0
C007302,2024-06-23,individual,Rhodesbury,MI,10990,low_frequency,1
C007303,2024-09-01,individual,Wolfton,TX,30339,high_frequency,0
C007304,2024-03-18,individual,East Joseph,NY,55577,medium_frequency,1
C007305,2024-10-27,individual,Cookfort,NC,35107,low_frequency,0
C007306,2024-12-19,individual,Darrentown,MI,40110,low_frequency,0
C007307,2024-02-27,business,Pennyton,TX,77394,seasonal,1
C007308,2024-05-30,business,Jaclynmouth,OH,95575,low_frequency,2
C007309,2023-01-06,individual,Port Dave,OH,12655,low_frequency,4
C007310,2024-09-30,individual,Paulmouth,PA,38447,medium_frequency,0
C007311,2024-08-06,individual,South Brett,CA,78403,high_frequency,0
C007312,2023-12-22,individual,Lisaport,FL,63064,medium_frequency,1
C007313,2024-01-28,individual,Collierville,GA,14591,seasonal,2
C007314,2024-08-11,individual,South Stephanieshire,MI,62453,medium_frequency,1
C007315,2024-04-11,wholesale,Parkermouth,IL,47956,medium_frequency,1
C007316,2024-04-19,individual,Emilystad,NY,55332,low_frequency,2
C007317,2024-03-08,individual,Stevenhaven,TX,74592,low_frequency,1
C007318,2022-06-28,individual,Hernandezfurt,TX,90039,low_frequency,3
C007319,2024-03-06,individual,West William,NC,35675,high_frequency,1
C007320,2024-05-15,individual,Port Jamestown,NY,80304,high_frequency,0
C007321,2023-10-29,individual,Suefurt,NY,69762,high_frequency,0
C007322,2023-03-18,individual,Judithtown,TX,57369,low_frequency,1
C007323,2024-09-09,individual,Cummingsburgh,TX,85691,high_frequency,0
C007324,2024-08-15,individual,Joneshaven,MI,17830,medium_frequency,1
C007325,2024-09-08,individual,Caseyfort,OH,04927,low_frequency,0
C007326,2023-01-07,individual,Waremouth,TX,58045,low_frequency,2
C007327,2024-08-29,individual,Taylorborough,IL,75146,low_frequency,0
C007328,2024-10-25,individual,Thomasbury,CA,65644,medium_frequency,0
C007329,2023-01-30,individual,Lawrencemouth,GA,09644,medium_frequency,1
C007330,2022-05-28,individual,North Staceybury,CA,47371,seasonal,5
C007331,2024-03-31,individual,East Angelachester,IL,23096,low_frequency,0
C007332,2022-12-11,individual,Lake Laura,PA,53829,seasonal,3
C007333,2024-04-16,individual,West James,GA,30887,seasonal,2
C007334,2023-10-11,individual,Lake Shelly,NY,32201,medium_frequency,2
C007335,2024-11-01,individual,Port Douglasshire,MI,30619,high_frequency,0
C007336,2023-12-06,individual,Joshuatown,NC,53078,medium_frequency,2
C007337,2022-01-01,business,Port Melaniefurt,OH,74687,low_frequency,10
C007338,2024-06-24,individual,Jasminetown,GA,52776,medium_frequency,2
C007339,2023-04-14,individual,Destinyborough,PA,45199,medium_frequency,2
C007340,2024-11-17,business,Medinafurt,CA,42852,medium_frequency,1
C007341,2024-10-13,individual,New Kevin,FL,18397,medium_frequency,0
C007342,2023-01-08,individual,Johnton,NY,04827,seasonal,5
C007343,2022-01-01,individual,Hensleyview,GA,33768,seasonal,1
C007344,2022-03-25,individual,Justinfort,OH,45149,low_frequency,8
C007345,2024-10-19,individual,North Darren,OH,76346,seasonal,0
C007346,2023-10-08,individual,West Garrettstad,NC,41266,medium_frequency,4
C007347,2024-09-01,individual,New Leah,GA,42966,medium_frequency,2
C007348,2024-08-23,individual,South Robert,OH,40174,medium_frequency,3
C007349,2024-07-12,individual,West Mason,TX,04415,low_frequency,0
C007350,2024-10-31,individual,Hawkinschester,FL,72675,low_frequency,0
C007351,2024-11-29,business,Stephenstown,GA,89464,high_frequency,0
C007352,2024-02-21,individual,North Jeremy,OH,77845,medium_frequency,4
C007353,2024-06-14,individual,East David,PA,10352,medium_frequency,0
C007354,2024-11-16,individual,Johnsonland,CA,81953,high_frequency,1
C007355,2024-06-21,wholesale,Annchester,PA,27875,low_frequency,2
C007356,2022-09-30,business,New Lisa,FL,74669,high_frequency,3
C007357,2024-05-12,individual,Moorehaven,FL,65652,medium_frequency,0
C007358,2024-08-20,individual,Port Lauren,NY,10500,low_frequency,1
C007359,2024-10-11,individual,Laurieport,NC,74869,high_frequency,0
C007360,2024-01-30,individual,Lauraburgh,PA,76034,medium_frequency,2
C007361,2022-01-01,individual,South Ruthshire,PA,51920,low_frequency,4
C007362,2024-04-24,individual,Kevinchester,GA,01594,medium_frequency,2
C007363,2024-04-09,individual,East Kathleen,GA,71529,medium_frequency,0
C007364,2022-09-02,individual,South Adammouth,PA,10800,low_frequency,5
C007365,2024-04-01,individual,East Alisonport,CA,44865,seasonal,1
C007366,2024-04-17,individual,East Sheilaberg,CA,89774,seasonal,1
C007367,2024-06-22,individual,Lake Jacqueline,FL,99086,medium_frequency,1
C007368,2024-01-16,individual,North Jenniferfort,TX,47798,medium_frequency,2
C007369,2023-01-11,business,Michaelview,CA,09259,medium_frequency,5
C007370,2024-07-09,individual,Hillfort,OH,81701,low_frequency,1
C007371,2024-06-24,individual,Lake Michelle,CA,09433,medium_frequency,1
C007372,2024-05-22,individual,Port Pamelafurt,GA,54902,low_frequency,0
C007373,2023-01-14,individual,Port Steven,PA,85728,low_frequency,4
C007374,2024-10-03,individual,Port Connorburgh,TX,53683,low_frequency,0
C007375,2024-11-18,individual,Kingburgh,MI,07159,high_frequency,0
C007376,2024-10-23,individual,Port Jennifer,IL,07762,medium_frequency,0
C007377,2024-04-05,business,Nicholsmouth,OH,38820,medium_frequency,1
C007378,2023-08-21,individual,East Alexander,PA,49320,medium_frequency,1
C007379,2022-11-12,individual,Thomasbury,FL,90782,seasonal,4
C007380,2024-05-30,business,South Amanda,TX,84945,medium_frequency,2
C007381,2024-09-01,individual,,FL,34529,seasonal,0
C007382,2023-08-19,individual,Seanberg,OH,30532,low_frequency,4
C007383,2023-07-07,individual,South Todd,CA,35614,seasonal,2
C007384,2024-09-10,business,Vincentville,MI,81891,low_frequency,1
C007385,2024-10-18,business,,NY,06305,medium_frequency,0
C007386,2023-10-01,individual,New Ryanfort,TX,88228,medium_frequency,1
C007387,2024-09-09,business,North Christina,TX,46428,medium_frequency,0
C007388,2024-11-30,individual,New Davidville,NY,74209,low_frequency,0
C007389,2024-08-06,individual,New Jennifer,CA,46747,low_frequency,3
C007390,2024-08-10,individual,East Jeremy,PA,20082,low_frequency,2
C007391,2024-06-12,individual,,PA,75913,high_frequency,0
C007392,2024-08-08,individual,Port Thomas,OH,45126,medium_frequency,1
C007393,2023-02-27,business,New Regina,IL,45546,medium_frequency,5
C007394,2022-11-21,individual,Robinville,NC,10636,medium_frequency,5
C007395,2024-11-27,wholesale,Kirbymouth,FL,11416,medium_frequency,0
C007396,2024-03-31,individual,Carolyntown,OH,61665,medium_frequency,1
C007397,2024-11-17,individual,Mariamouth,FL,40177,seasonal,0
C007398,2024-06-19,individual,Port Sylviaburgh,NC,39695,high_frequency,1
C007399,2024-11-13,individual,Serranoshire,GA,54508,low_frequency,0
C007400,2024-12-22,business,South David,OH,79313,high_frequency,1
C007401,2022-01-01,individual,New Sarabury,TX,91347,high_frequency,5
C007402,2024-11-21,individual,East Kevinshire,MI,62082,low_frequency,0
C007403,2023-09-14,individual,Youngchester,NC,93336,medium_frequency,1
C007404,2023-11-09,business,Castilloview,NC,39438,medium_frequency,3
C007405,2022-03-19,individual,Lake Kevin,NY,83032,medium_frequency,6
C007406,2023-11-27,individual,Michellemouth,MI,68513,low_frequency,1
C007407,2024-05-08,individual,Martinfurt,PA,47936,medium_frequency,2
C007408,2023-11-08,individual,Rodriguezfurt,IL,99156,medium_frequency,1
C007409,2024-08-03,individual,,FL,89151,medium_frequency,0
C007410,2023-06-18,business,Port Ericshire,FL,06645,high_frequency,5
C007411,2024-09-23,individual,West Sarah,NC,85340,low_frequency,2
C007412,2024-01-19,individual,Lake Kennethport,OH,62222,medium_frequency,0
C007413,2023-06-20,individual,Woodwardtown,MI,95003,medium_frequency,2
C007414,2023-08-17,individual,New Justinland,IL,55413,seasonal,4
C007415,2024-05-26,individual,Timothyfort,IL,54922,medium_frequency,1
C007416,2023-07-29,business,West Natasha,GA,53652,low_frequency,2
C007417,2024-09-23,individual,Nealberg,OH,17001,low_frequency,1
C007418,2023-08-03,business,Joseberg,CA,04833,high_frequency,1
C007419,2024-10-26,business,South Kimberly,MI,30769,high_frequency,0
C007420,2024-11-04,business,New Kathleenview,CA,83014,medium_frequency,0
C007421,2023-11-22,individual,North Erikaberg,NY,61680,medium_frequency,2
C007422,2024-12-26,individual,North Sheryl,TX,15397,medium_frequency,0
C007423,2024-11-11,individual,Lopezburgh,FL,52405,seasonal,0
C007424,2022-12-09,wholesale,Rhondaview,GA,64902,low_frequency,5
C007425,2024-11-24,individual,Roberttown,NC,02011,medium_frequency,0
C007426,2022-10-08,individual,New Josephbury,CA,28999,low_frequency,1
C007427,2024-02-23,individual,Cherylview,FL,59270,medium_frequency,4
C007428,2024-04-28,individual,Frankshire,FL,71110,seasonal,1
C007429,2024-09-12,individual,Port Laura,MI,85354,low_frequency,0
C007430,2024-05-22,individual,Christinachester,FL,91404,medium_frequency,1
C007431,2022-11-17,individual,Cobbland,CA,46757,low_frequency,9
C007432,2024-12-09,individual,Port Brooke,TX,22627,medium_frequency,0
C007433,2024-02-02,individual,South Kayla,PA,21934,medium_frequency,2
C007434,2022-06-27,individual,Stevenbury,OH,53281,medium_frequency,4
C007435,2024-01-02,individual,Alexborough,NY,19277,medium_frequency,1
C007436,2024-03-22,individual,New Benjaminton,PA,57166,medium_frequency,0
C007437,2024-11-24,wholesale,Meganchester,OH,09355,low_frequency,0
C007438,2024-12-13,individual,Kevinmouth,FL,66461,medium_frequency,0
C007439,2024-07-12,individual,Wrightmouth,PA,42194,high_frequency,0
C007440,2022-05-21,individual,Donnaton,PA,94138,medium_frequency,7
C007441,2024-10-30,individual,Gregorybury,MI,16877,medium_frequency,0
C007442,2024-11-05,individual,Harveyberg,IL,95412,medium_frequency,1
C007443,2024-09-02,individual,Lake Ryanstad,TX,35581,low_frequency,1
C007444,2024-08-08,individual,New James,FL,30804,medium_frequency,1
C007445,2022-06-23,individual,Matthewsview,GA,42373,medium_frequency,4
C007446,2024-08-27,individual,Lake Kimberly,CA,77828,medium_frequency,1
C007447,2023-06-10,individual,Port Victoria,MI,45951,medium_frequency,2
C007448,2023-12-24,individual,New Taylor,PA,91453,medium_frequency,2
C007449,2024-07-10,individual,West Stephen,NY,33022,low_frequency,2
C007450,2023-03-13,individual,East Johnfort,FL,30967,high_frequency,1
C007451,2022-01-01,individual,Matthewborough,IL,07116,high_frequency,4
C007452,2024-08-10,individual,East Rodney,PA,13800,low_frequency,2
C007453,2024-01-04,business,East Kelly,FL,62845,medium_frequency,1
C007454,2024-01-03,individual,Andrewshire,NY,71113,low_frequency,0
C007455,2023-09-15,individual,Jamesmouth,MI,21116,low_frequency,3
C007456,2024-11-22,business,East Jerryton,GA,42994,low_frequency,0
C007457,2023-12-27,individual,South Brandonbury,NY,17811,low_frequency,1
C007458,2024-07-10,individual,Codytown,FL,64395,medium_frequency,0
C007459,2024-01-18,individual,West Staceymouth,NY,70535,low_frequency,3
C007460,2023-08-31,wholesale,Brownshire,OH,35467,low_frequency,1
C007461,2024-05-17,individual,West Edwinport,IL,45181,medium_frequency,2
C007462,2024-11-20,individual,Torresland,CA,78322,seasonal,0
C007463,2023-11-23,individual,West Lisa,NY,11983,medium_frequency,1
C007464,2024-10-05,individual,West Jesse,FL,05166,medium_frequency,1
C007465,2024-07-22,individual,Townsendland,MI,77359,low_frequency,1
C007466,2024-06-13,business,Port Johnstad,NC,03295,low_frequency,0
C007467,2023-05-07,wholesale,Jenniferbury,IL,96082,low_frequency,0
C007468,2024-01-22,individual,Cherylview,FL,09463,medium_frequency,1
C007469,2024-10-08,individual,Rodriguezfort,MI,99650,medium_frequency,1
C007470,2022-01-01,individual,Michaelville,MI,51924,medium_frequency,7
C007471,2024-01-29,individual,Salinasburgh,PA,67994,seasonal,2
C007472,2024-12-18,individual,West Robert,OH,02788,low_frequency,0
C007473,2024-12-07,individual,Martinezchester,NC,18081,medium_frequency,0
C007474,2024-06-01,business,Lake Elizabethside,NC,86632,medium_frequency,0
C007475,2022-01-01,business,Patriciachester,CA,31623,medium_frequency,5
