order_id,sku_id,quantity,unit_price,line_total
ORD00011144,SKU001713,1,99.27,99.27
ORD00011145,SKU000374,1,53.59,53.59
ORD00011145,SKU001700,2,215.74,431.48
ORD00011145,SKU000208,1,32.23,32.23
ORD00011145,SKU001678,1,9.31,9.31
ORD00011145,SKU001094,2,63.36,126.72
ORD00011146,SKU000032,1,83.33,83.33
ORD00011146,SKU000583,1,157.7,157.7
ORD00011146,SKU001498,2,133.63,267.26
ORD00011147,SKU000843,1,70.77,70.77
ORD00011147,SKU001175,1,388.59,388.59
ORD00011147,SKU001546,1,4.93,4.93
ORD00011147,SKU000461,1,41.26,41.26
ORD00011148,SKU000419,1,128.56,128.56
ORD00011148,SKU001099,1,54.82,54.82
ORD00011149,SKU001397,2,97.22,194.44
ORD00011149,SKU000262,1,49.02,49.02
ORD00011149,SKU001823,1,32.25,32.25
ORD00011150,SKU001866,1,67.42,67.42
ORD00011151,SKU000956,1,266.8,266.8
ORD00011152,SKU000763,2,142.52,285.04
ORD00011152,SKU000780,2,81.49,162.98
ORD00011153,SKU001330,3,144.05,432.15000000000003
ORD00011154,SKU001787,2,193.62,387.24
ORD00011155,SKU001165,1,90.13,90.13
ORD00011155,SKU000472,2,23.2,46.4
ORD00011156,SKU001914,1,437.17,437.17
ORD00011157,SKU000875,1,14.37,14.37
ORD00011157,SKU001670,1,344.03,344.03
ORD00011158,SKU001017,1,353.36,353.36
ORD00011159,SKU000067,2,9.81,19.62
ORD00011160,SKU001035,1,310.24,310.24
ORD00011161,SKU000023,2,198.84,397.68
ORD00011162,SKU001949,1,19.3,19.3
ORD00011163,SKU000303,1,10.23,10.23
ORD00011163,SKU000599,2,28.66,57.32
ORD00011163,SKU001940,1,38.91,38.91
ORD00011163,SKU000729,2,546.5,1093.0
ORD00011164,SKU001912,1,79.88,79.88
ORD00011165,SKU000177,2,109.65,219.3
ORD00011166,SKU001169,1,55.49,55.49
ORD00011166,SKU001946,2,93.02,186.04
ORD00011166,SKU000328,2,182.71,365.42
ORD00011166,SKU001864,1,307.11,307.11
ORD00011166,SKU001282,1,61.9,61.9
ORD00011167,SKU001548,1,304.22,304.22
ORD00011168,SKU000056,1,179.47,179.47
ORD00011169,SKU001593,1,188.84,188.84
ORD00011170,SKU000752,2,287.58,575.16
ORD00011171,SKU000398,1,25.08,25.08
ORD00011171,SKU000561,1,31.06,31.06
ORD00011171,SKU000344,2,319.52,639.04
ORD00011171,SKU000139,1,42.89,42.89
ORD00011172,SKU000775,1,12.51,12.51
ORD00011172,SKU001299,1,107.49,107.49
ORD00011172,SKU000473,1,554.62,554.62
ORD00011172,SKU001495,1,5.67,5.67
ORD00011173,SKU000484,1,164.16,164.16
ORD00011174,SKU000946,1,6.86,6.86
ORD00011174,SKU000109,1,51.33,51.33
ORD00011175,SKU000489,1,7.09,7.09
ORD00011176,SKU001073,1,89.02,89.02
ORD00011176,SKU001916,1,102.82,102.82
ORD00011177,SKU001838,1,16.11,16.11
ORD00011178,SKU000822,2,10.09,20.18
ORD00011179,SKU001042,1,103.83,103.83
ORD00011180,SKU000688,1,41.11,41.11
ORD00011181,SKU000675,3,45.72,137.16
ORD00011182,SKU000203,1,51.45,51.45
ORD00011183,SKU000611,3,145.17,435.51
ORD00011183,SKU000031,1,20.43,20.43
ORD00011184,SKU000989,1,29.05,29.05
ORD00011184,SKU000774,2,11.13,22.26
ORD00011185,SKU000539,1,120.55,120.55
ORD00011185,SKU000731,1,69.56,69.56
ORD00011186,SKU000340,2,181.46,362.92
ORD00011187,SKU001790,1,26.03,26.03
ORD00011188,SKU001427,2,14.3,28.6
ORD00011189,SKU001002,2,340.46,680.92
ORD00011189,SKU000336,1,77.99,77.99
ORD00011189,SKU001262,2,13.11,26.22
ORD00011190,SKU001005,1,688.18,688.18
ORD00011190,SKU000222,1,338.18,338.18
ORD00011191,SKU000776,1,336.33,336.33
ORD00011192,SKU000315,1,73.04,73.04
ORD00011192,SKU000711,1,51.72,51.72
ORD00011193,SKU000397,2,78.96,157.92
ORD00011193,SKU001560,1,135.33,135.33
ORD00011194,SKU000884,1,15.63,15.63
ORD00011195,SKU000021,1,32.19,32.19
ORD00011196,SKU001502,1,141.52,141.52
ORD00011196,SKU001902,1,34.32,34.32
ORD00011196,SKU000244,1,28.05,28.05
ORD00011196,SKU000384,2,12.49,24.98
ORD00011197,SKU001998,2,273.02,546.04
ORD00011197,SKU000321,2,37.0,74.0
ORD00011198,SKU001874,3,13.72,41.160000000000004
ORD00011199,SKU001857,2,35.99,71.98
ORD00011199,SKU000890,1,314.91,314.91
ORD00011200,SKU000046,1,220.64,220.64
ORD00011200,SKU001772,1,239.0,239.0
ORD00011200,SKU001052,2,63.09,126.18
ORD00011200,SKU000932,1,232.04,232.04
ORD00011201,SKU000169,1,16.6,16.6
ORD00011202,SKU001865,1,300.18,300.18
ORD00011202,SKU000885,1,80.27,80.27
ORD00011203,SKU000874,1,172.23,172.23
ORD00011203,SKU000674,3,8.32,24.96
ORD00011203,SKU000380,1,116.46,116.46
ORD00011203,SKU001433,2,31.52,63.04
ORD00011204,SKU001350,1,101.02,101.02
ORD00011204,SKU001269,2,6.61,13.22
ORD00011205,SKU001511,1,5.73,5.73
ORD00011205,SKU000744,3,322.31,966.9300000000001
ORD00011205,SKU001150,1,186.22,186.22
ORD00011206,SKU000098,3,117.94,353.82
ORD00011206,SKU000361,1,52.19,52.19
ORD00011207,SKU000929,2,53.57,107.14
ORD00011207,SKU000022,1,273.39,273.39
ORD00011207,SKU001587,3,4.36,13.080000000000002
ORD00011207,SKU000411,1,143.46,143.46
ORD00011208,SKU001449,2,99.04,198.08
ORD00011209,SKU000120,1,76.8,76.8
ORD00011209,SKU000205,1,16.97,16.97
ORD00011209,SKU000790,1,35.21,35.21
ORD00011209,SKU001130,2,81.46,162.92
ORD00011209,SKU000090,2,102.38,204.76
ORD00011210,SKU000648,1,48.12,48.12
ORD00011210,SKU001193,1,16.96,16.96
ORD00011211,SKU001012,2,8.53,17.06
ORD00011212,SKU000470,1,43.18,43.18
ORD00011213,SKU000887,1,3.21,3.21
ORD00011213,SKU000997,1,17.22,17.22
ORD00011213,SKU000322,1,294.59,294.59
ORD00011214,SKU000819,1,96.82,96.82
ORD00011215,SKU000790,1,35.21,35.21
ORD00011216,SKU000602,1,7.58,7.58
ORD00011217,SKU000955,1,50.76,50.76
ORD00011217,SKU000794,1,60.39,60.39
ORD00011218,SKU001451,1,27.79,27.79
ORD00011219,SKU000304,2,276.64,553.28
ORD00011220,SKU001914,1,437.17,437.17
ORD00011220,SKU001638,1,31.36,31.36
ORD00011221,SKU000190,1,110.07,110.07
ORD00011222,SKU000999,1,559.39,559.39
ORD00011223,SKU001413,1,89.82,89.82
ORD00011223,SKU000736,2,179.22,358.44
ORD00011224,SKU000817,3,24.65,73.94999999999999
ORD00011224,SKU000732,2,110.06,220.12
ORD00011225,SKU001850,2,18.32,36.64
ORD00011225,SKU000937,1,8.8,8.8
ORD00011226,SKU001285,2,20.86,41.72
ORD00011227,SKU001206,2,69.25,138.5
ORD00011227,SKU000665,2,42.45,84.9
ORD00011227,SKU000985,1,41.18,41.18
ORD00011227,SKU000113,2,55.7,111.4
ORD00011228,SKU001928,1,16.53,16.53
ORD00011228,SKU000947,2,241.86,483.72
ORD00011228,SKU001748,1,175.41,175.41
ORD00011229,SKU001997,2,118.76,237.52
ORD00011229,SKU001790,1,26.03,26.03
ORD00011230,SKU000069,1,31.15,31.15
ORD00011231,SKU000819,2,96.82,193.64
ORD00011232,SKU000983,1,19.36,19.36
ORD00011232,SKU000397,1,78.96,78.96
ORD00011232,SKU001455,2,52.74,105.48
ORD00011232,SKU000204,1,135.95,135.95
ORD00011233,SKU001553,2,40.16,80.32
ORD00011234,SKU000910,1,6.63,6.63
ORD00011235,SKU001757,1,14.08,14.08
ORD00011236,SKU001465,3,605.93,1817.79
ORD00011237,SKU000235,2,18.71,37.42
ORD00011237,SKU000304,1,276.64,276.64
ORD00011238,SKU000462,1,60.69,60.69
ORD00011238,SKU001293,2,20.38,40.76
ORD00011238,SKU000783,1,161.31,161.31
ORD00011238,SKU000069,1,31.15,31.15
ORD00011239,SKU001975,3,226.5,679.5
ORD00011240,SKU000102,1,5.98,5.98
ORD00011241,SKU000091,1,193.24,193.24
ORD00011242,SKU000085,2,93.46,186.92
ORD00011243,SKU000118,1,846.39,846.39
ORD00011244,SKU000079,1,66.09,66.09
ORD00011245,SKU000430,2,234.05,468.1
ORD00011245,SKU001342,1,21.07,21.07
ORD00011245,SKU001587,1,4.36,4.36
ORD00011246,SKU000456,2,11.03,22.06
ORD00011247,SKU001914,1,437.17,437.17
ORD00011248,SKU001342,1,21.07,21.07
ORD00011249,SKU000185,1,249.34,249.34
ORD00011249,SKU000847,1,30.87,30.87
ORD00011250,SKU000455,1,38.88,38.88
ORD00011250,SKU001660,1,45.66,45.66
ORD00011251,SKU000216,1,70.8,70.8
ORD00011252,SKU001025,1,48.6,48.6
ORD00011253,SKU000180,2,233.82,467.64
ORD00011253,SKU001052,1,63.09,63.09
ORD00011253,SKU000283,1,53.45,53.45
ORD00011254,SKU001028,1,181.47,181.47
ORD00011254,SKU000092,2,363.21,726.42
ORD00011255,SKU000007,1,74.17,74.17
ORD00011255,SKU001107,2,68.7,137.4
ORD00011255,SKU000683,1,133.86,133.86
ORD00011256,SKU001101,1,131.43,131.43
ORD00011256,SKU000784,2,61.33,122.66
ORD00011256,SKU001292,2,59.98,119.96
ORD00011256,SKU001726,1,23.42,23.42
ORD00011257,SKU001083,1,41.7,41.7
ORD00011257,SKU001623,1,52.74,52.74
ORD00011257,SKU000827,2,57.21,114.42
ORD00011257,SKU001174,1,106.58,106.58
ORD00011258,SKU001007,1,47.68,47.68
ORD00011259,SKU001604,2,11.1,22.2
ORD00011260,SKU000924,1,96.92,96.92
ORD00011261,SKU001914,1,437.17,437.17
ORD00011261,SKU000044,2,8.67,17.34
ORD00011261,SKU000113,1,55.7,55.7
ORD00011261,SKU001812,1,158.38,158.38
ORD00011262,SKU001860,2,5.44,10.88
ORD00011262,SKU001506,1,41.85,41.85
ORD00011262,SKU000774,3,11.13,33.39
ORD00011262,SKU001093,1,12.51,12.51
ORD00011263,SKU000245,1,686.4,686.4
ORD00011264,SKU000010,1,22.03,22.03
ORD00011264,SKU001053,1,172.03,172.03
ORD00011265,SKU000779,1,43.85,43.85
ORD00011265,SKU000771,1,36.73,36.73
ORD00011266,SKU001228,1,245.74,245.74
ORD00011267,SKU000861,1,108.06,108.06
ORD00011267,SKU000910,1,6.63,6.63
ORD00011268,SKU000147,1,6.09,6.09
ORD00011268,SKU001639,2,7.42,14.84
ORD00011268,SKU001750,1,66.45,66.45
ORD00011268,SKU000020,1,60.4,60.4
ORD00011268,SKU000450,1,38.41,38.41
ORD00011269,SKU001499,3,37.62,112.85999999999999
ORD00011269,SKU001297,2,216.57,433.14
ORD00011270,SKU001552,2,8.44,16.88
ORD00011270,SKU000388,1,71.87,71.87
ORD00011270,SKU001289,1,56.07,56.07
ORD00011271,SKU001093,1,12.51,12.51
ORD00011271,SKU001276,1,30.79,30.79
ORD00011272,SKU000603,1,94.35,94.35
ORD00011273,SKU000558,1,10.19,10.19
ORD00011273,SKU000109,2,51.33,102.66
ORD00011274,SKU000552,1,26.97,26.97
ORD00011274,SKU001684,3,26.57,79.71000000000001
ORD00011274,SKU000335,2,32.75,65.5
ORD00011275,SKU001089,1,28.45,28.45
ORD00011275,SKU001114,1,261.72,261.72
ORD00011276,SKU000358,1,13.58,13.58
ORD00011277,SKU000795,2,442.88,885.76
ORD00011277,SKU001237,1,80.92,80.92
ORD00011278,SKU001034,1,607.01,607.01
ORD00011279,SKU001958,1,132.06,132.06
ORD00011279,SKU000229,1,7.91,7.91
ORD00011280,SKU000354,1,30.86,30.86
ORD00011281,SKU001514,1,20.55,20.55
ORD00011281,SKU000527,1,29.23,29.23
ORD00011281,SKU000436,2,205.29,410.58
ORD00011281,SKU001537,2,231.57,463.14
ORD00011282,SKU001836,1,9.8,9.8
ORD00011282,SKU000171,2,89.85,179.7
ORD00011282,SKU000825,2,6.78,13.56
ORD00011282,SKU001259,3,58.68,176.04
ORD00011283,SKU000442,1,1.79,1.79
ORD00011283,SKU000638,1,127.67,127.67
ORD00011284,SKU000160,1,4.57,4.57
ORD00011284,SKU000937,1,8.8,8.8
ORD00011284,SKU001157,1,211.55,211.55
ORD00011284,SKU000629,1,35.27,35.27
ORD00011284,SKU000673,1,51.69,51.69
ORD00011285,SKU000197,1,35.96,35.96
ORD00011285,SKU001144,2,140.72,281.44
ORD00011286,SKU000165,2,7.32,14.64
ORD00011286,SKU000653,1,5.97,5.97
ORD00011287,SKU000740,1,185.8,185.8
ORD00011287,SKU001608,2,93.95,187.9
ORD00011288,SKU000450,1,38.41,38.41
ORD00011289,SKU000271,1,24.02,24.02
ORD00011289,SKU001513,2,50.24,100.48
ORD00011290,SKU001522,1,46.14,46.14
ORD00011291,SKU000936,3,29.19,87.57000000000001
ORD00011291,SKU000823,3,343.9,1031.6999999999998
ORD00011291,SKU001284,1,109.73,109.73
ORD00011292,SKU000931,1,157.89,157.89
ORD00011293,SKU001267,1,312.03,312.03
ORD00011293,SKU000823,1,343.9,343.9
ORD00011293,SKU000653,1,5.97,5.97
ORD00011294,SKU001255,1,258.79,258.79
ORD00011294,SKU000799,3,55.16,165.48
ORD00011295,SKU000952,1,45.69,45.69
ORD00011296,SKU001250,1,26.05,26.05
ORD00011297,SKU000901,2,31.81,63.62
ORD00011298,SKU001140,2,318.59,637.18
ORD00011299,SKU000199,1,44.25,44.25
ORD00011299,SKU001772,1,239.0,239.0
ORD00011299,SKU000336,1,77.99,77.99
ORD00011299,SKU000323,1,244.51,244.51
ORD00011300,SKU000358,1,13.58,13.58
ORD00011300,SKU000990,1,1.3,1.3
ORD00011301,SKU001574,1,18.47,18.47
ORD00011301,SKU001842,1,19.45,19.45
ORD00011302,SKU001198,1,429.51,429.51
ORD00011302,SKU001706,1,10.57,10.57
ORD00011302,SKU001004,1,162.35,162.35
ORD00011303,SKU000126,1,48.65,48.65
ORD00011303,SKU001189,1,16.0,16.0
ORD00011304,SKU001236,1,46.16,46.16
ORD00011304,SKU001578,1,158.32,158.32
ORD00011305,SKU001254,1,21.46,21.46
ORD00011306,SKU000127,1,19.23,19.23
ORD00011306,SKU001710,1,110.72,110.72
ORD00011307,SKU000140,1,22.19,22.19
ORD00011308,SKU001685,1,19.17,19.17
ORD00011309,SKU000119,2,4.03,8.06
ORD00011309,SKU000587,1,48.0,48.0
ORD00011310,SKU001956,1,69.41,69.41
ORD00011311,SKU001884,1,292.03,292.03
ORD00011311,SKU000883,2,329.67,659.34
ORD00011312,SKU000439,1,35.47,35.47
ORD00011312,SKU000330,3,66.15,198.45000000000002
ORD00011312,SKU000886,1,39.39,39.39
ORD00011312,SKU001311,1,324.94,324.94
ORD00011312,SKU001005,1,688.18,688.18
ORD00011313,SKU000322,1,294.59,294.59
ORD00011314,SKU000701,1,61.28,61.28
ORD00011314,SKU001948,1,69.47,69.47
ORD00011314,SKU001432,1,76.65,76.65
ORD00011314,SKU000827,1,57.21,57.21
ORD00011315,SKU001638,2,31.36,62.72
ORD00011315,SKU001282,1,61.9,61.9
ORD00011315,SKU001295,1,32.8,32.8
ORD00011316,SKU000850,1,17.52,17.52
ORD00011316,SKU000860,1,415.71,415.71
ORD00011317,SKU000378,1,171.15,171.15
ORD00011318,SKU001738,2,42.72,85.44
ORD00011318,SKU001044,2,253.98,507.96
ORD00011319,SKU000055,1,15.23,15.23
ORD00011319,SKU000223,1,25.36,25.36
ORD00011319,SKU000959,1,19.41,19.41
ORD00011320,SKU001370,1,334.4,334.4
ORD00011320,SKU000904,2,6.73,13.46
ORD00011320,SKU001172,1,799.97,799.97
ORD00011321,SKU000934,1,115.72,115.72
ORD00011322,SKU000239,1,29.15,29.15
ORD00011322,SKU000762,1,196.1,196.1
ORD00011322,SKU001302,2,60.14,120.28
ORD00011322,SKU000937,2,8.8,17.6
ORD00011323,SKU000959,1,19.41,19.41
ORD00011324,SKU001623,1,52.74,52.74
ORD00011324,SKU001708,1,129.45,129.45
ORD00011324,SKU000466,1,220.9,220.9
ORD00011324,SKU001583,1,152.33,152.33
ORD00011325,SKU000785,1,114.59,114.59
ORD00011325,SKU000126,1,48.65,48.65
ORD00011325,SKU001710,1,110.72,110.72
ORD00011326,SKU000335,1,32.75,32.75
ORD00011327,SKU001258,1,78.95,78.95
ORD00011327,SKU000732,1,110.06,110.06
ORD00011328,SKU000076,1,202.8,202.8
ORD00011328,SKU000049,1,280.37,280.37
ORD00011328,SKU000509,1,115.18,115.18
ORD00011329,SKU001895,2,38.98,77.96
ORD00011329,SKU000636,2,736.19,1472.38
ORD00011330,SKU001970,1,166.69,166.69
ORD00011331,SKU001785,1,139.3,139.3
ORD00011331,SKU001143,1,15.43,15.43
ORD00011331,SKU001460,2,12.97,25.94
ORD00011331,SKU000393,3,16.25,48.75
ORD00011332,SKU001216,1,89.59,89.59
ORD00011332,SKU001709,1,6.1,6.1
ORD00011332,SKU000115,2,20.68,41.36
ORD00011333,SKU000902,1,5.67,5.67
ORD00011334,SKU001551,1,212.95,212.95
ORD00011334,SKU000260,2,496.36,992.72
ORD00011335,SKU000587,1,48.0,48.0
ORD00011335,SKU001292,2,59.98,119.96
ORD00011336,SKU001008,3,41.94,125.82
ORD00011337,SKU001189,1,16.0,16.0
ORD00011338,SKU001089,1,28.45,28.45
ORD00011338,SKU000015,1,12.68,12.68
ORD00011338,SKU000164,1,171.07,171.07
ORD00011339,SKU000415,3,11.37,34.11
ORD00011340,SKU000445,1,201.82,201.82
ORD00011340,SKU001805,2,96.73,193.46
ORD00011341,SKU000561,2,31.06,62.12
ORD00011342,SKU000932,1,232.04,232.04
ORD00011342,SKU000817,1,24.65,24.65
ORD00011342,SKU001669,2,22.0,44.0
ORD00011343,SKU000433,1,20.21,20.21
ORD00011344,SKU001126,3,63.73,191.19
ORD00011345,SKU000796,1,6.4,6.4
ORD00011345,SKU000463,1,15.94,15.94
ORD00011346,SKU001065,1,35.94,35.94
ORD00011347,SKU000704,1,13.8,13.8
ORD00011348,SKU000739,2,249.08,498.16
ORD00011349,SKU000593,1,197.82,197.82
ORD00011349,SKU000849,1,34.61,34.61
ORD00011350,SKU000684,1,50.87,50.87
ORD00011350,SKU001063,2,124.48,248.96
ORD00011351,SKU001664,1,14.88,14.88
ORD00011352,SKU001824,1,13.86,13.86
ORD00011352,SKU000554,2,74.1,148.2
ORD00011352,SKU000390,1,23.79,23.79
ORD00011353,SKU000107,1,79.17,79.17
ORD00011354,SKU000533,2,19.54,39.08
ORD00011355,SKU000708,1,140.74,140.74
ORD00011356,SKU001877,1,101.33,101.33
ORD00011356,SKU001694,2,7.02,14.04
ORD00011357,SKU001560,1,135.33,135.33
ORD00011358,SKU001097,1,8.6,8.6
ORD00011358,SKU000278,1,262.3,262.3
ORD00011358,SKU001725,2,46.07,92.14
ORD00011359,SKU000944,1,5.21,5.21
ORD00011359,SKU001984,1,7.27,7.27
ORD00011360,SKU001258,1,78.95,78.95
ORD00011360,SKU001082,1,8.34,8.34
ORD00011360,SKU000010,2,22.03,44.06
ORD00011360,SKU001458,3,16.69,50.07000000000001
ORD00011360,SKU001695,1,43.81,43.81
ORD00011361,SKU001654,1,11.14,11.14
ORD00011361,SKU000255,1,377.28,377.28
ORD00011361,SKU001541,2,12.71,25.42
ORD00011362,SKU001987,1,15.27,15.27
ORD00011363,SKU001723,3,471.36,1414.08
ORD00011364,SKU001261,1,2.63,2.63
ORD00011364,SKU001910,1,26.76,26.76
ORD00011364,SKU001162,2,16.2,32.4
ORD00011365,SKU000298,1,15.28,15.28
ORD00011365,SKU001939,1,72.05,72.05
ORD00011365,SKU001676,1,104.9,104.9
ORD00011365,SKU000144,1,195.99,195.99
ORD00011366,SKU000246,3,412.93,1238.79
ORD00011366,SKU000868,2,45.58,91.16
ORD00011366,SKU000053,1,40.63,40.63
ORD00011367,SKU001872,1,24.98,24.98
ORD00011368,SKU000177,1,109.65,109.65
ORD00011369,SKU001918,2,184.13,368.26
ORD00011369,SKU001733,1,61.12,61.12
ORD00011369,SKU000035,1,451.45,451.45
ORD00011369,SKU001980,1,167.05,167.05
ORD00011369,SKU000604,1,47.5,47.5
ORD00011370,SKU000016,1,59.79,59.79
ORD00011370,SKU001279,1,29.04,29.04
ORD00011371,SKU000702,1,7.59,7.59
ORD00011371,SKU001977,1,211.99,211.99
ORD00011372,SKU000731,2,69.56,139.12
ORD00011373,SKU001344,1,21.47,21.47
ORD00011373,SKU000932,2,232.04,464.08
ORD00011374,SKU000849,2,34.61,69.22
ORD00011374,SKU000312,1,94.17,94.17
ORD00011375,SKU000638,1,127.67,127.67
ORD00011375,SKU001447,2,83.06,166.12
ORD00011375,SKU000886,1,39.39,39.39
ORD00011375,SKU000454,1,54.52,54.52
ORD00011376,SKU000316,3,948.19,2844.57
ORD00011376,SKU000972,1,298.63,298.63
ORD00011376,SKU000333,1,42.35,42.35
ORD00011376,SKU001385,2,313.95,627.9
ORD00011377,SKU000338,2,42.5,85.0
ORD00011378,SKU001803,1,35.29,35.29
ORD00011378,SKU000421,1,22.23,22.23
ORD00011378,SKU001174,1,106.58,106.58
ORD00011379,SKU000192,2,8.19,16.38
ORD00011379,SKU001272,1,132.81,132.81
ORD00011380,SKU001344,1,21.47,21.47
ORD00011380,SKU000986,1,42.19,42.19
ORD00011380,SKU001474,1,106.91,106.91
ORD00011381,SKU000894,2,38.01,76.02
ORD00011381,SKU001572,1,216.23,216.23
ORD00011381,SKU001094,1,63.36,63.36
ORD00011381,SKU001083,1,41.7,41.7
ORD00011382,SKU001842,3,19.45,58.349999999999994
ORD00011382,SKU000397,1,78.96,78.96
ORD00011382,SKU001671,1,111.96,111.96
ORD00011383,SKU001672,1,19.37,19.37
ORD00011384,SKU000040,2,21.86,43.72
ORD00011384,SKU001267,2,312.03,624.06
ORD00011384,SKU000875,1,14.37,14.37
ORD00011384,SKU000509,1,115.18,115.18
ORD00011385,SKU001616,1,14.26,14.26
ORD00011385,SKU001112,1,12.37,12.37
ORD00011386,SKU000698,1,16.44,16.44
ORD00011387,SKU001497,1,19.38,19.38
ORD00011387,SKU001213,1,26.27,26.27
ORD00011387,SKU000820,1,26.45,26.45
ORD00011387,SKU001951,2,30.89,61.78
ORD00011388,SKU000271,2,24.02,48.04
ORD00011388,SKU000304,3,276.64,829.92
ORD00011388,SKU001887,1,21.05,21.05
ORD00011389,SKU000323,1,244.51,244.51
ORD00011390,SKU000820,2,26.45,52.9
ORD00011391,SKU000818,1,138.32,138.32
ORD00011391,SKU000432,1,20.34,20.34
ORD00011391,SKU000741,2,7.28,14.56
ORD00011392,SKU000576,1,80.44,80.44
ORD00011393,SKU000549,1,110.42,110.42
ORD00011393,SKU001110,1,12.18,12.18
ORD00011394,SKU001088,1,60.25,60.25
ORD00011394,SKU000502,1,303.28,303.28
ORD00011394,SKU001618,1,185.89,185.89
ORD00011394,SKU001372,1,46.5,46.5
ORD00011394,SKU000932,1,232.04,232.04
ORD00011395,SKU001442,2,287.91,575.82
ORD00011396,SKU000827,1,57.21,57.21
ORD00011397,SKU000238,1,8.82,8.82
ORD00011397,SKU000887,1,3.21,3.21
ORD00011397,SKU001084,3,40.08,120.24
ORD00011397,SKU001032,2,188.16,376.32
ORD00011397,SKU001279,1,29.04,29.04
ORD00011398,SKU001124,1,36.82,36.82
ORD00011399,SKU000486,2,35.39,70.78
ORD00011399,SKU001647,2,101.74,203.48
ORD00011400,SKU000853,1,20.95,20.95
ORD00011400,SKU001029,2,65.14,130.28
ORD00011400,SKU001584,1,27.8,27.8
ORD00011401,SKU001630,2,95.29,190.58
ORD00011401,SKU001004,1,162.35,162.35
ORD00011402,SKU000730,2,118.6,237.2
ORD00011403,SKU000299,1,154.57,154.57
ORD00011404,SKU000199,1,44.25,44.25
ORD00011405,SKU000167,1,47.85,47.85
ORD00011405,SKU001099,2,54.82,109.64
ORD00011405,SKU000705,1,7.45,7.45
ORD00011406,SKU001519,1,79.56,79.56
ORD00011406,SKU001179,2,87.49,174.98
ORD00011406,SKU000387,1,38.09,38.09
ORD00011407,SKU000288,2,117.77,235.54
ORD00011407,SKU001112,2,12.37,24.74
ORD00011407,SKU001664,1,14.88,14.88
ORD00011407,SKU000360,1,13.81,13.81
ORD00011408,SKU001795,1,320.01,320.01
ORD00011409,SKU000674,2,8.32,16.64
ORD00011410,SKU000144,2,195.99,391.98
ORD00011410,SKU001107,1,68.7,68.7
ORD00011410,SKU001790,2,26.03,52.06
ORD00011410,SKU000790,3,35.21,105.63
ORD00011411,SKU000573,1,46.71,46.71
ORD00011411,SKU001868,1,54.78,54.78
ORD00011412,SKU000853,1,20.95,20.95
ORD00011412,SKU000800,2,62.2,124.4
ORD00011413,SKU001423,1,349.02,349.02
ORD00011413,SKU001523,1,31.14,31.14
ORD00011414,SKU001880,1,85.55,85.55
ORD00011415,SKU000073,1,82.17,82.17
ORD00011416,SKU001706,1,10.57,10.57
ORD00011417,SKU000214,1,178.77,178.77
ORD00011417,SKU001680,1,100.28,100.28
ORD00011418,SKU001590,1,9.49,9.49
ORD00011418,SKU000747,1,30.43,30.43
ORD00011419,SKU000964,1,28.71,28.71
ORD00011419,SKU001588,1,116.22,116.22
ORD00011420,SKU001131,1,289.99,289.99
ORD00011421,SKU001472,1,170.21,170.21
ORD00011421,SKU000406,2,35.47,70.94
ORD00011421,SKU001026,1,13.65,13.65
ORD00011422,SKU000320,1,10.78,10.78
ORD00011423,SKU001897,2,6.0,12.0
ORD00011424,SKU000904,1,6.73,6.73
ORD00011424,SKU000386,1,105.73,105.73
ORD00011425,SKU000367,3,131.3,393.90000000000003
ORD00011425,SKU001821,2,13.05,26.1
ORD00011426,SKU001316,2,22.24,44.48
ORD00011427,SKU001826,1,19.11,19.11
ORD00011427,SKU000012,2,248.06,496.12
ORD00011428,SKU001257,1,34.04,34.04
ORD00011428,SKU000028,2,45.97,91.94
ORD00011428,SKU000530,1,74.07,74.07
ORD00011428,SKU000125,1,159.91,159.91
ORD00011429,SKU000577,2,309.64,619.28
ORD00011430,SKU000057,1,62.96,62.96
ORD00011431,SKU001011,2,135.32,270.64
ORD00011431,SKU000849,1,34.61,34.61
ORD00011432,SKU000214,2,178.77,357.54
ORD00011433,SKU000057,1,62.96,62.96
ORD00011433,SKU000650,1,187.58,187.58
ORD00011434,SKU000896,1,461.51,461.51
ORD00011435,SKU001050,1,39.97,39.97
ORD00011436,SKU001264,1,22.02,22.02
ORD00011436,SKU001197,3,2.24,6.720000000000001
ORD00011436,SKU001481,2,39.28,78.56
ORD00011436,SKU001258,1,78.95,78.95
ORD00011437,SKU000853,2,20.95,41.9
ORD00011437,SKU001559,2,38.49,76.98
ORD00011437,SKU001230,1,67.21,67.21
ORD00011438,SKU000300,1,39.14,39.14
ORD00011439,SKU000956,2,266.8,533.6
ORD00011440,SKU001875,3,19.26,57.78
ORD00011441,SKU000892,1,159.19,159.19
ORD00011441,SKU001229,1,23.5,23.5
ORD00011441,SKU001713,1,99.27,99.27
ORD00011441,SKU000996,1,338.43,338.43
ORD00011442,SKU001968,3,14.12,42.36
ORD00011443,SKU001469,2,15.2,30.4
ORD00011443,SKU001829,1,77.74,77.74
ORD00011444,SKU001790,2,26.03,52.06
ORD00011445,SKU001270,1,71.58,71.58
ORD00011446,SKU000784,1,61.33,61.33
ORD00011446,SKU001921,2,19.77,39.54
ORD00011446,SKU001409,1,141.1,141.1
ORD00011446,SKU001127,2,69.62,139.24
ORD00011447,SKU000788,1,47.9,47.9
ORD00011447,SKU001076,1,9.06,9.06
ORD00011447,SKU000647,1,10.27,10.27
