order_id,customer_id,order_date,order_total,shipping_cost,shipping_method,fulfillment_center,order_status,total_weight,customer_zip
ORD00014872,C008065,2024-12-29,160.31,0.0,standard_free,FC_NJ05,shipped,4.35,36209
ORD00014873,C006858,2024-08-31,184.21,0.0,standard_free,FC_FL07,delivered,4.55,96513
ORD00014874,C005444,2023-06-21,94.41,0.0,standard_free,FC_WA02,delivered,0.7,82859
ORD00014875,C001674,2024-01-08,64.62,8.99,standard,FC_CA01,delivered,2.08,50540
ORD00014876,C008194,2023-09-23,242.26,0.0,standard_free,FC_WA02,delivered,7.24,81200
ORD00014877,C006458,2024-07-21,142.88,0.0,standard_free,FC_CA01,delivered,2.09,92289
ORD00014878,C006808,2024-05-09,16.87,8.99,standard,FC_WA02,delivered,0.47,94530
ORD00014879,C001379,2024-02-01,472.44,0.0,standard_free,FC_NJ05,delivered,10.98,23945
ORD00014880,C006506,2024-09-28,49.91,8.99,standard,FC_TX03,delivered,4.44,60657
ORD00014881,C008801,2024-07-24,1406.9,0.0,standard_free,FC_IL06,delivered,1.85,59430
ORD00014882,C009705,2023-12-05,234.44,0.0,standard_free,FC_TX03,delivered,5.45,63436
ORD00014883,C003392,2024-12-30,65.6,8.99,standard,FC_GA04,pending,1.58,03955
ORD00014884,C003920,2024-08-26,323.67,0.0,standard_free,,delivered,3.09,19994
ORD00014885,C001120,2024-05-07,90.25,0.0,standard_free,FC_WA02,delivered,2.63,70156
ORD00014886,C005207,2024-09-01,309.64,0.0,standard_free,FC_FL07,delivered,1.02,41844
ORD00014887,C003618,2022-02-03,42.42,8.99,standard,FC_IL06,delivered,3.92,26723
ORD00014888,C003452,2023-09-20,28.05,8.99,standard,FC_FL07,delivered,2.55,77501
ORD00014889,C003564,2022-03-16,79.12,0.0,standard_free,FC_WA02,delivered,1.99,28054
ORD00014890,C004371,2024-08-29,262.12,0.0,standard_free,FC_TX03,delivered,4.54,32101
ORD00014891,C003861,2024-10-13,38.67,8.99,standard,FC_NJ05,delivered,2.36,32661
ORD00014892,C004549,2024-11-25,341.42,0.0,standard_free,,delivered,1.56,82099
ORD00014893,C002305,2023-11-14,1926.61,0.0,standard_free,FC_IL06,delivered,7.41,68060
ORD00014894,C005424,2024-05-04,785.18,0.0,standard_free,,delivered,19.5,75648
ORD00014895,C008096,2023-07-19,185.34,0.0,standard_free,FC_TX03,delivered,12.11,26119
ORD00014896,C000201,2024-11-14,385.11,0.0,standard_free,FC_WA02,delivered,4.71,09860
ORD00014897,C003923,2023-06-23,71.99,0.0,standard_free,FC_CA01,delivered,2.27,44112
ORD00014898,C000145,2024-07-13,923.74,0.0,standard_free,FC_GA04,delivered,18.27,60099
ORD00014899,C006556,2022-10-10,153.16,0.0,standard_free,FC_TX03,delivered,4.46,56248
ORD00014900,C009644,2024-12-10,70.15,8.99,standard,FC_NJ05,delivered,6.6,66313
ORD00014901,C005234,2023-11-11,432.29,0.0,standard_free,FC_TX03,delivered,7.05,79541
ORD00014902,C001639,2024-04-03,251.34,0.0,standard_free,FC_NJ05,delivered,4.28,72389
ORD00014903,C009355,2024-08-15,23.9,15.99,expedited,FC_TX03,delivered,4.9,29425
ORD00014904,C006634,2023-09-26,137.86,0.0,standard_free,FC_FL07,delivered,3.41,79983
ORD00014905,C007794,2024-05-28,57.36,15.99,expedited,FC_TX03,delivered,2.6,60610
ORD00014906,C008717,2024-08-20,14.27,8.99,standard,FC_NJ05,delivered,3.58,88531
ORD00014907,C004936,2023-02-20,639.98,0.0,standard_free,FC_NJ05,delivered,1.27,73755
ORD00014908,C000257,2022-12-18,990.85,0.0,standard_free,FC_GA04,cancelled,5.58,39281
ORD00014909,C001296,2024-08-13,283.3,0.0,standard_free,FC_FL07,delivered,5.83,39862
ORD00014910,C007602,2024-04-14,20.73,8.99,standard,FC_NJ05,cancelled,0.64,87740
ORD00014911,C007080,2024-10-20,152.15,0.0,standard_free,FC_GA04,delivered,2.31,63036
ORD00014912,C005357,2023-12-26,164.25,0.0,standard_free,,delivered,4.62,51740
ORD00014913,C003992,2024-12-13,125.15,0.0,standard_free,FC_WA02,delivered,0.63,44250
ORD00014914,C000037,2024-04-13,43.78,15.99,expedited,FC_IL06,delivered,5.97,31886
ORD00014915,C009871,2022-04-23,99.25,0.0,standard_free,FC_WA02,delivered,3.59,05032
ORD00014916,C003681,2024-07-19,17.69,8.99,standard,FC_IL06,delivered,4.6,54558
ORD00014917,C004941,2023-02-07,417.74,0.0,standard_free,FC_CA01,delivered,2.08,08792
ORD00014918,C000981,2023-10-07,107.18,0.0,standard_free,FC_TX03,delivered,5.13,53359
ORD00014919,C003696,2024-04-02,299.68,0.0,standard_free,,cancelled,1.25,59584
ORD00014920,C003043,2022-08-22,450.54,0.0,standard_free,FC_WA02,delivered,12.99,59440
ORD00014921,C002122,2024-01-06,497.48,0.0,standard_free,FC_FL07,delivered,8.22,52602
ORD00014922,C005475,2024-06-27,241.37,0.0,standard_free,FC_WA02,delivered,7.63,39997
ORD00014923,C003712,2023-12-23,137.61,0.0,standard_free,FC_NJ05,delivered,3.63,04577
ORD00014924,C000688,2024-05-18,325.31,0.0,standard_free,FC_NJ05,delivered,4.07,04786
ORD00014925,C005245,2023-08-16,76.21,0.0,standard_free,FC_TX03,delivered,4.91,43418
ORD00014926,C007612,2024-04-19,250.01,0.0,standard_free,FC_WA02,delivered,4.47,36289
ORD00014927,C009884,2024-05-14,57.44,15.99,expedited,FC_NJ05,delivered,7.26,94749
ORD00014928,C006301,2022-06-03,127.95,0.0,standard_free,FC_NJ05,delivered,2.47,39368
ORD00014929,C004194,2023-12-27,120.83,0.0,standard_free,FC_WA02,delivered,2.44,49766
ORD00014930,C008216,2024-09-11,197.82,0.0,standard_free,FC_WA02,delivered,2.52,57448
ORD00014931,C005057,2024-04-06,330.37,0.0,standard_free,FC_IL06,delivered,9.48,82935
ORD00014932,C007027,2024-12-15,485.88,0.0,standard_free,FC_WA02,delivered,4.66,26138
ORD00014933,C005490,2023-06-06,239.35,0.0,standard_free,FC_WA02,delivered,5.91,41264
ORD00014934,C005926,2023-11-11,111.22,0.0,standard_free,FC_CA01,delivered,2.97,96078
ORD00014935,C009035,2024-10-12,222.88,0.0,standard_free,FC_TX03,delivered,7.96,80922
ORD00014936,C004649,2024-07-28,45.69,8.99,standard,FC_NJ05,delivered,5.11,01969
ORD00014937,C009604,2024-05-07,595.94,0.0,standard_free,FC_FL07,delivered,10.48,07607
ORD00014938,C001980,2023-09-05,12.21,15.99,expedited,FC_CA01,delivered,1.87,74656
ORD00014939,C004252,2024-08-06,41.7,8.99,standard,FC_WA02,delivered,0.52,67382
ORD00014940,C005896,2024-08-14,11.03,0.0,standard_free,FC_FL07,delivered,2.32,15866
ORD00014941,C007763,2024-12-21,292.36,0.0,standard_free,FC_NJ05,delivered,6.87,89187
ORD00014942,C004751,2022-11-20,433.4,0.0,standard_free,FC_GA04,delivered,10.84,28628
ORD00014943,C001395,2023-12-27,707.81,0.0,standard_free,FC_IL06,delivered,6.37,91546
ORD00014944,C002848,2024-03-03,168.78,0.0,standard_free,FC_TX03,cancelled,0.83,34519
ORD00014945,C005571,2024-09-23,242.4,0.0,standard_free,FC_CA01,delivered,8.02,47442
ORD00014946,C003432,2022-09-27,8.34,8.99,standard,FC_CA01,delivered,3.7,45753
ORD00014947,C004049,2023-04-01,872.84,0.0,standard_free,FC_IL06,delivered,8.54,18457
ORD00014948,C002072,2024-11-16,45.0,8.99,standard,FC_NJ05,delivered,2.88,68354
ORD00014949,C002860,2024-12-08,256.21,0.0,standard_free,FC_NJ05,delivered,1.93,48775
ORD00014950,C006959,2024-12-26,172.41,0.0,standard_free,,shipped,5.66,72495
ORD00014951,C004845,2024-05-21,16.69,8.99,standard,FC_CA01,delivered,4.42,22426
ORD00014952,C005041,2024-02-15,288.15,0.0,standard_free,FC_IL06,delivered,11.14,60308
ORD00014953,C005389,2024-12-06,133.06,0.0,standard_free,FC_GA04,delivered,8.36,54715
ORD00014954,C005684,2023-12-25,303.97,0.0,standard_free,FC_TX03,delivered,9.39,54396
ORD00014955,C009452,2024-11-25,688.91,0.0,standard_free,FC_GA04,delivered,11.01,32269
ORD00014956,C006322,2024-09-11,8.24,8.99,standard,FC_IL06,delivered,2.22,86504
ORD00014957,C005342,2024-09-18,846.36,0.0,standard_free,FC_TX03,delivered,2.41,21414
ORD00014958,C000642,2024-11-19,110.84,0.0,standard_free,FC_IL06,delivered,5.52,42331
ORD00014959,C007562,2024-02-15,1178.46,0.0,standard_free,,delivered,7.43,12721
ORD00014960,C008216,2024-08-02,92.96,0.0,standard_free,FC_WA02,delivered,2.07,57448
ORD00014961,C000896,2024-03-16,188.04,0.0,standard_free,FC_FL07,delivered,3.09,98668
ORD00014962,C002008,2024-11-03,3.23,8.99,standard,,delivered,2.79,40427
ORD00014963,C001808,2024-10-08,24.79,0.0,standard_free,FC_CA01,delivered,0.42,21517
ORD00014964,C008557,2022-12-04,266.2,0.0,standard_free,FC_TX03,delivered,9.29,54226
ORD00014965,C001872,2024-01-05,105.16,0.0,standard_free,FC_WA02,delivered,4.14,35691
ORD00014966,C006389,2024-12-17,44.35,8.99,standard,FC_NJ05,delivered,2.78,11642
ORD00014967,C003895,2024-06-18,129.92,0.0,standard_free,FC_CA01,cancelled,6.77,21793
ORD00014968,C004916,2023-11-26,581.03,0.0,standard_free,FC_WA02,delivered,9.4,16333
ORD00014969,C004495,2023-04-22,723.67,0.0,standard_free,,delivered,7.87,12963
ORD00014970,C004104,2023-07-10,810.92,0.0,standard_free,FC_NJ05,delivered,7.54,38377
ORD00014971,C000250,2024-07-02,178.76,0.0,standard_free,FC_TX03,delivered,15.81,19259
ORD00014972,C001483,2022-11-10,23.41,15.99,expedited,,delivered,0.62,67271
ORD00014973,C001317,2024-08-17,535.08,0.0,standard_free,,delivered,8.68,86406
ORD00014974,C003633,2024-11-18,200.54,0.0,standard_free,FC_WA02,delivered,6.23,05662
ORD00014975,C008834,2024-10-10,13.72,8.99,standard,,delivered,1.93,58237
ORD00014976,C004372,2024-10-07,417.17,0.0,standard_free,FC_NJ05,delivered,4.42,94648
ORD00014977,C002929,2022-11-29,233.25,0.0,standard_free,FC_TX03,delivered,1.31,64618
ORD00014978,C007539,2024-07-10,302.02,0.0,standard_free,FC_NJ05,delivered,3.47,68482
ORD00014979,C007319,2024-10-30,38.15,8.99,standard,FC_WA02,delivered,1.41,35675
ORD00014980,C006922,2022-01-15,81.83,0.0,standard_free,FC_WA02,delivered,8.8,83280
ORD00014981,C004802,2023-08-09,143.44,0.0,standard_free,FC_NJ05,delivered,5.83,28214
ORD00014982,C000211,2023-06-03,93.46,0.0,standard_free,FC_IL06,delivered,16.41,12460
ORD00014983,C009250,2024-11-11,38.25,8.99,standard,,delivered,1.08,70202
ORD00014984,C004120,2022-09-09,705.17,0.0,standard_free,FC_CA01,delivered,10.11,72259
ORD00014985,C009012,2023-10-20,1673.43,0.0,standard_free,FC_CA01,delivered,9.17,01606
ORD00014986,C004841,2024-12-17,22.15,8.99,standard,FC_GA04,cancelled,1.65,58300
ORD00014987,C008179,2023-11-20,53.13,15.99,expedited,,delivered,0.44,08418
ORD00014988,C007938,2023-11-01,201.67,0.0,standard_free,FC_TX03,delivered,6.18,92027
ORD00014989,C004086,2024-03-06,251.59,0.0,standard_free,FC_NJ05,delivered,3.17,07153
ORD00014990,C007007,2023-10-18,487.97,0.0,standard_free,FC_NJ05,delivered,6.09,48848
ORD00014991,C006008,2024-11-08,369.64,0.0,standard_free,,delivered,1.22,96198
ORD00014992,C005961,2023-04-24,646.62,0.0,standard_free,FC_CA01,cancelled,13.47,53729
ORD00014993,C007275,2024-03-25,197.05,0.0,standard_free,FC_TX03,cancelled,10.4,23028
ORD00014994,C007185,2023-10-24,7.08,8.99,standard,FC_TX03,delivered,1.33,20377
ORD00014995,C007902,2024-01-19,177.41,0.0,standard_free,,delivered,2.84,66471
ORD00014996,C001992,2024-06-16,31.08,8.99,standard,FC_TX03,delivered,1.33,80042
ORD00014997,C003692,2022-10-02,226.41,0.0,standard_free,,delivered,7.33,61775
ORD00014998,C000652,2024-10-02,8.96,0.0,standard_free,FC_NJ05,delivered,4.5,71757
ORD00014999,C004019,2022-06-15,96.57,0.0,standard_free,FC_NJ05,delivered,2.24,14519
ORD00015000,C001858,2024-09-30,215.74,0.0,standard_free,FC_CA01,delivered,6.31,52165
ORD00015001,C006944,2024-04-01,700.78,0.0,standard_free,FC_GA04,delivered,11.97,85135
ORD00015002,C001302,2024-12-18,250.19,0.0,standard_free,FC_CA01,delivered,11.79,30217
ORD00015003,C004242,2024-12-17,1170.09,0.0,standard_free,FC_GA04,delivered,9.37,53101
ORD00015004,C006435,2024-10-05,22.05,8.99,standard,FC_CA01,delivered,1.73,77357
ORD00015005,C004671,2024-07-02,442.95,0.0,standard_free,FC_NJ05,delivered,4.84,73301
ORD00015006,C001780,2022-03-14,529.74,0.0,standard_free,FC_TX03,delivered,10.3,25655
ORD00015007,C002102,2024-12-31,552.71,0.0,standard_free,FC_TX03,processing,6.56,42683
ORD00015008,C009111,2022-11-28,934.67,0.0,standard_free,FC_TX03,delivered,8.32,05800
ORD00015009,C002656,2023-12-23,56.7,8.99,standard,FC_TX03,delivered,3.69,99202
ORD00015010,C004482,2024-09-09,1055.88,0.0,standard_free,FC_TX03,delivered,13.24,54840
ORD00015011,C003448,2024-05-11,558.32,0.0,standard_free,FC_CA01,delivered,2.19,11299
ORD00015012,C007731,2024-09-22,54.64,0.0,standard_free,FC_GA04,delivered,2.15,92177
ORD00015013,C006312,2024-05-09,1068.11,0.0,standard_free,FC_IL06,delivered,8.08,74908
ORD00015014,C004659,2023-10-22,227.12,0.0,standard_free,FC_NJ05,delivered,1.76,50202
ORD00015015,C001725,2024-06-28,299.66,0.0,standard_free,,delivered,8.23,88593
ORD00015016,C000195,2024-07-16,98.42,0.0,standard_free,FC_TX03,delivered,1.18,10339
ORD00015017,C007229,2023-10-13,54.75,8.99,standard,FC_NJ05,delivered,7.89,51663
ORD00015018,C002741,2024-06-24,561.74,0.0,standard_free,FC_CA01,delivered,9.41,91018
ORD00015019,C001919,2023-12-18,448.5,0.0,standard_free,FC_WA02,delivered,7.74,73485
ORD00015020,C009784,2023-05-15,12.5,8.99,standard,FC_IL06,delivered,0.64,59284
ORD00015021,C007643,2024-04-03,141.03,0.0,standard_free,FC_FL07,delivered,13.08,42052
ORD00015022,C002358,2023-12-06,694.46,0.0,standard_free,FC_CA01,delivered,12.84,22142
ORD00015023,C001501,2023-01-14,165.91,0.0,standard_free,,delivered,7.47,36574
ORD00015024,C003882,2024-11-25,322.22,0.0,standard_free,FC_GA04,delivered,1.75,61882
ORD00015025,C005976,2024-09-15,1567.59,0.0,standard_free,FC_NJ05,delivered,4.27,31309
ORD00015026,C006919,2023-11-15,657.71,0.0,standard_free,FC_FL07,delivered,3.32,35757
ORD00015027,C008984,2024-07-08,337.83,0.0,standard_free,FC_CA01,delivered,6.94,03228
ORD00015028,C007617,2024-11-15,113.93,0.0,standard_free,,delivered,2.51,16802
ORD00015029,C007725,2024-04-24,250.07,0.0,standard_free,FC_IL06,cancelled,12.39,16513
ORD00015030,C003220,2024-07-07,574.78,0.0,standard_free,FC_CA01,delivered,8.18,80392
ORD00015031,C009336,2024-12-08,3.65,8.99,standard,FC_TX03,delivered,2.06,84088
ORD00015032,C002506,2024-10-22,151.14,0.0,standard_free,FC_FL07,delivered,0.67,35879
ORD00015033,C005959,2024-05-03,133.38,0.0,standard_free,FC_TX03,delivered,9.14,04496
ORD00015034,C005577,2024-12-21,773.33,0.0,standard_free,FC_TX03,delivered,10.06,79666
ORD00015035,C000818,2024-03-30,6.66,8.99,standard,FC_TX03,delivered,3.97,92703
ORD00015036,C003693,2024-09-28,167.13,0.0,standard_free,FC_WA02,delivered,5.56,88667
ORD00015037,C003701,2024-10-29,1272.33,0.0,standard_free,FC_TX03,delivered,16.49,71803
ORD00015038,C004017,2024-07-02,190.69,0.0,standard_free,FC_CA01,delivered,7.28,36748
ORD00015039,C006342,2024-03-27,13.3,8.99,standard,,delivered,1.69,76207
ORD00015040,C000140,2023-09-02,205.7,0.0,standard_free,FC_WA02,delivered,9.98,57626
ORD00015041,C000457,2024-12-07,351.32,0.0,standard_free,FC_NJ05,delivered,7.46,39486
ORD00015042,C001017,2024-11-26,79.94,0.0,standard_free,,delivered,4.63,81255
ORD00015043,C003623,2024-04-14,21.92,8.99,standard,FC_NJ05,delivered,0.91,10817
ORD00015044,C007795,2023-07-03,1015.29,0.0,standard_free,FC_CA01,delivered,5.16,93684
ORD00015045,C004450,2024-01-19,232.58,0.0,standard_free,FC_IL06,delivered,3.04,14992
ORD00015046,C002172,2023-08-09,139.72,0.0,standard_free,FC_WA02,delivered,2.92,88980
ORD00015047,C000623,2024-04-26,557.0,0.0,standard_free,FC_GA04,delivered,2.97,32803
ORD00015048,C003917,2024-02-05,138.4,0.0,standard_free,FC_TX03,delivered,1.84,67200
ORD00015049,C009144,2024-07-22,24.18,15.99,expedited,FC_FL07,delivered,1.27,82847
ORD00015050,C009673,2024-07-08,120.27,0.0,standard_free,FC_TX03,delivered,3.39,73644
ORD00015051,C002700,2022-09-02,951.11,0.0,standard_free,FC_NJ05,delivered,12.17,02278
ORD00015052,C000205,2023-07-13,82.81,0.0,standard_free,FC_TX03,delivered,3.92,57127
ORD00015053,C007052,2024-05-03,189.47,0.0,standard_free,FC_TX03,delivered,4.4,43169
ORD00015054,C002595,2023-04-18,715.73,0.0,standard_free,FC_WA02,delivered,9.42,20561
ORD00015055,C008973,2024-08-13,369.52,0.0,standard_free,FC_TX03,delivered,3.49,06337
ORD00015056,C005052,2023-09-03,42.84,8.99,standard,FC_CA01,cancelled,0.6,34441
ORD00015057,C006194,2022-01-06,238.76,0.0,standard_free,FC_NJ05,delivered,11.43,23293
ORD00015058,C000205,2024-09-08,73.09,15.99,expedited,FC_GA04,delivered,3.66,57127
ORD00015059,C000435,2024-06-22,265.52,0.0,standard_free,FC_WA02,cancelled,4.4,71564
ORD00015060,C009180,2024-10-21,677.99,0.0,standard_free,,delivered,10.5,57981
ORD00015061,C003502,2024-09-20,15.82,8.99,standard,FC_TX03,delivered,1.59,39803
ORD00015062,C001290,2024-11-12,824.91,0.0,standard_free,FC_GA04,delivered,7.25,37788
ORD00015063,C008090,2024-03-31,76.53,0.0,standard_free,FC_IL06,cancelled,1.12,90402
ORD00015064,C003159,2024-09-03,1252.7,0.0,standard_free,,delivered,4.14,68627
ORD00015065,C009642,2024-10-12,88.33,0.0,standard_free,FC_TX03,delivered,4.16,49742
ORD00015066,C005419,2024-01-20,672.11,0.0,standard_free,FC_NJ05,delivered,4.58,68009
ORD00015067,C001488,2024-10-17,362.29,0.0,standard_free,FC_WA02,delivered,3.31,74969
ORD00015068,C004089,2024-06-09,28.63,15.99,expedited,FC_CA01,delivered,4.27,27410
ORD00015069,C008244,2023-05-29,5.76,8.99,standard,FC_TX03,delivered,2.66,03496
ORD00015070,C001459,2024-06-07,452.38,0.0,standard_free,FC_IL06,delivered,13.13,57012
ORD00015071,C004915,2024-06-27,256.72,0.0,standard_free,FC_FL07,delivered,3.46,06472
ORD00015072,C004106,2024-11-13,136.6,0.0,standard_free,FC_TX03,delivered,2.82,79040
ORD00015073,C003088,2024-05-31,288.62,0.0,standard_free,FC_CA01,delivered,3.27,21588
ORD00015074,C003604,2024-09-01,165.64,0.0,standard_free,FC_FL07,delivered,2.63,90715
ORD00015075,C008483,2023-12-19,1685.7,0.0,standard_free,FC_GA04,delivered,6.17,12205
ORD00015076,C004241,2023-01-02,13.18,8.99,standard,FC_CA01,delivered,2.43,47408
ORD00015077,C008450,2024-08-15,175.26,0.0,standard_free,,delivered,5.55,61229
ORD00015078,C006679,2024-09-07,220.76,0.0,standard_free,FC_TX03,delivered,10.08,85165
ORD00015079,C005595,2023-06-10,253.97,0.0,standard_free,FC_IL06,delivered,5.7,27676
ORD00015080,C009198,2024-12-11,2366.62,0.0,standard_free,FC_NJ05,cancelled,13.68,16886
ORD00015081,C004556,2024-11-28,1568.7,0.0,standard_free,FC_CA01,delivered,4.24,95184
ORD00015082,C009211,2023-04-21,251.32,0.0,standard_free,FC_TX03,delivered,8.61,20062
ORD00015083,C002791,2023-07-28,711.0,0.0,standard_free,FC_WA02,delivered,11.83,43875
ORD00015084,C000199,2024-07-18,314.09,0.0,standard_free,,delivered,9.9,82428
ORD00015085,C000052,2023-11-02,2066.76,0.0,standard_free,FC_GA04,delivered,11.33,96062
ORD00015086,C007344,2024-10-26,227.63,0.0,standard_free,FC_CA01,delivered,2.16,45149
ORD00015087,C003207,2023-08-16,941.3,0.0,standard_free,FC_IL06,delivered,13.61,77694
ORD00015088,C001968,2024-02-13,272.59,0.0,standard_free,FC_CA01,delivered,5.88,21845
ORD00015089,C007665,2023-04-29,102.31,0.0,standard_free,FC_IL06,delivered,1.87,03715
ORD00015090,C008241,2024-10-26,111.22,0.0,standard_free,FC_NJ05,delivered,2.97,05483
ORD00015091,C007433,2024-06-18,103.96,0.0,standard_free,FC_TX03,delivered,2.53,21934
ORD00015092,C009283,2023-06-05,119.55,0.0,standard_free,,delivered,6.38,12473
ORD00015093,C005283,2024-03-17,391.54,0.0,standard_free,FC_CA01,delivered,4.41,88179
ORD00015094,C006124,2024-02-21,82.63,0.0,standard_free,FC_NJ05,delivered,2.05,54374
ORD00015095,C005522,2024-09-09,660.21,0.0,standard_free,FC_IL06,delivered,13.45,16431
ORD00015096,C002407,2022-11-15,115.89,0.0,standard_free,FC_TX03,delivered,0.32,24323
ORD00015097,C000694,2023-09-23,398.24,0.0,standard_free,,delivered,7.49,58050
ORD00015098,C007709,2024-02-18,406.37,0.0,standard_free,FC_NJ05,delivered,6.91,26386
ORD00015099,C009690,2024-07-23,297.6,0.0,standard_free,FC_FL07,delivered,3.91,22285
ORD00015100,C004366,2024-06-23,325.91,0.0,standard_free,FC_CA01,delivered,10.25,46387
ORD00015101,C009516,2023-09-12,27.44,8.99,standard,FC_WA02,delivered,2.0,08516
ORD00015102,C006444,2023-10-05,252.39,0.0,standard_free,FC_NJ05,delivered,8.69,94288
ORD00015103,C003496,2024-04-23,184.28,0.0,standard_free,FC_FL07,delivered,1.99,59440
ORD00015104,C000448,2024-11-10,67.27,8.99,standard,FC_TX03,delivered,2.09,68513
ORD00015105,C005912,2024-01-19,1380.39,0.0,standard_free,FC_FL07,delivered,11.3,79076
ORD00015106,C007996,2024-09-29,81.49,0.0,standard_free,FC_TX03,delivered,1.19,65966
ORD00015107,C005721,2024-09-23,60.38,8.99,standard,,delivered,3.05,45766
ORD00015108,C004324,2024-12-28,304.25,0.0,standard_free,FC_WA02,shipped,12.36,96043
ORD00015109,C002893,2022-05-23,581.6,0.0,standard_free,FC_TX03,delivered,15.96,30944
ORD00015110,C001150,2024-11-09,504.63,0.0,standard_free,FC_IL06,delivered,2.9,68362
ORD00015111,C005837,2022-09-16,833.82,0.0,standard_free,,delivered,3.68,49909
ORD00015112,C005945,2024-07-01,323.93,0.0,standard_free,FC_FL07,delivered,7.28,56912
ORD00015113,C007342,2024-12-01,105.31,0.0,standard_free,FC_NJ05,delivered,0.15,04827
ORD00015114,C009584,2024-08-06,14.8,8.99,standard,FC_FL07,delivered,3.53,00621
ORD00015115,C002148,2024-07-05,38.57,0.0,standard_free,,delivered,1.75,19203
ORD00015116,C000820,2024-12-14,476.64,0.0,standard_free,FC_FL07,delivered,1.26,65018
ORD00015117,C003082,2024-12-01,133.88,0.0,standard_free,FC_IL06,delivered,0.43,86227
ORD00015118,C009392,2024-07-07,461.08,0.0,standard_free,FC_NJ05,delivered,3.28,13804
ORD00015119,C006827,2024-12-15,749.14,0.0,standard_free,FC_IL06,delivered,3.8,49930
ORD00015120,C005405,2024-10-09,7.91,8.99,standard,,delivered,1.69,90458
ORD00015121,C005392,2024-07-10,472.88,0.0,standard_free,,cancelled,14.11,41390
ORD00015122,C008090,2024-06-02,118.0,0.0,standard_free,,delivered,3.69,90402
ORD00015123,C001355,2024-06-30,514.04,0.0,standard_free,FC_WA02,delivered,5.63,24615
ORD00015124,C007029,2024-08-31,472.01,0.0,standard_free,FC_WA02,delivered,4.98,71013
ORD00015125,C003206,2024-09-14,38.46,8.99,standard,,delivered,4.45,94870
ORD00015126,C004072,2024-07-11,279.86,0.0,standard_free,FC_WA02,delivered,4.29,49592
ORD00015127,C000051,2024-12-12,291.83,0.0,standard_free,,delivered,9.39,56999
ORD00015128,C005891,2024-06-29,30.89,8.99,standard,FC_NJ05,delivered,0.48,42569
ORD00015129,C005948,2024-12-26,930.38,0.0,standard_free,FC_NJ05,shipped,8.34,18466
ORD00015130,C005622,2023-04-01,143.33,0.0,standard_free,FC_GA04,delivered,1.87,03345
ORD00015131,C001749,2024-10-27,742.64,0.0,standard_free,,delivered,12.82,50019
ORD00015132,C007985,2024-07-24,129.93,0.0,standard_free,,delivered,2.9,98210
ORD00015133,C004972,2022-11-29,97.82,0.0,standard_free,FC_NJ05,delivered,10.07,87713
ORD00015134,C002224,2024-06-05,22.5,15.99,expedited,,delivered,0.56,33958
ORD00015135,C008803,2022-11-26,299.29,0.0,standard_free,FC_GA04,delivered,2.25,90396
ORD00015136,C002976,2024-04-04,49.32,15.99,expedited,FC_FL07,delivered,0.72,64358
ORD00015137,C001185,2024-04-15,36.57,8.99,standard,FC_FL07,delivered,1.27,35883
ORD00015138,C008868,2024-08-29,172.11,0.0,standard_free,FC_IL06,delivered,1.49,30526
ORD00015139,C009751,2024-07-14,111.72,0.0,standard_free,FC_CA01,delivered,2.86,47896
ORD00015140,C006817,2022-12-26,525.87,0.0,standard_free,FC_CA01,delivered,7.05,33302
ORD00015141,C007819,2024-06-30,268.02,0.0,standard_free,FC_CA01,delivered,8.95,08590
ORD00015142,C006765,2024-05-22,354.36,0.0,standard_free,FC_WA02,delivered,5.94,23776
ORD00015143,C007799,2022-06-12,100.12,0.0,standard_free,FC_NJ05,delivered,9.06,80766
ORD00015144,C008179,2023-08-28,1557.25,0.0,standard_free,FC_GA04,delivered,8.64,08418
ORD00015145,C001470,2022-02-10,322.66,0.0,standard_free,FC_NJ05,delivered,7.04,57481
ORD00015146,C001697,2024-12-29,14.17,8.99,standard,FC_GA04,shipped,2.65,41339
ORD00015147,C009900,2022-04-23,444.93,0.0,standard_free,FC_NJ05,delivered,3.52,22875
ORD00015148,C009196,2023-08-31,341.43,0.0,standard_free,,delivered,2.56,27001
ORD00015149,C007980,2023-05-30,157.84,0.0,standard_free,FC_IL06,delivered,3.1,23239
ORD00015150,C003929,2022-04-28,412.47,0.0,standard_free,,delivered,3.69,86789
ORD00015151,C004516,2024-04-18,168.32,0.0,standard_free,FC_TX03,delivered,6.6,46906
ORD00015152,C001726,2022-01-12,53.89,15.99,expedited,FC_WA02,delivered,0.68,16127
ORD00015153,C005901,2024-04-03,173.67,0.0,standard_free,FC_CA01,delivered,4.46,73204
ORD00015154,C007539,2024-05-12,314.66,0.0,standard_free,FC_NJ05,delivered,9.73,68482
ORD00015155,C001554,2023-08-09,227.5,0.0,standard_free,FC_GA04,delivered,3.24,02652
ORD00015156,C008745,2024-03-07,297.9,0.0,standard_free,FC_NJ05,delivered,6.73,09806
ORD00015157,C001217,2024-12-16,843.12,0.0,standard_free,FC_IL06,delivered,8.19,34554
ORD00015158,C003624,2024-11-29,544.03,0.0,standard_free,FC_NJ05,delivered,1.1,59048
ORD00015159,C002249,2024-02-11,83.26,0.0,standard_free,FC_GA04,delivered,19.92,87706
ORD00015160,C005676,2022-07-03,132.67,0.0,standard_free,FC_NJ05,delivered,1.48,18192
ORD00015161,C009558,2024-09-13,859.0,0.0,standard_free,FC_FL07,delivered,17.42,97766
