sku_id,product_name,category,subcategory,brand,price,weight_lbs,dimensions_cubic_in,launch_date,seasonality_factor,base_demand
SKU001619,Proactive maximized leverage,Electronics,South,Erickson-Hill,369.19,0.8376841063253286,184.98264389473732,2023-12-15,1.2,100
SKU001620,Digitized bandwidth-monitored contingency,Electronics,Response,Anderson-Brewer,345.94,2.0465662522484513,83.13593466116941,2025-04-17,1.2,100
SKU001621,Universal optimizing matrices,Books,Dark,"Davis, Oconnor and Pham",10.06,1.1679041829637609,264.2707878861054,2024-10-17,0.9,40
SKU001622,Assimilated discrete extranet,Home & Garden,Life,Garcia LLC,97.23,2.4695258620675515,353.1361194556447,2023-10-14,1.1,80
SKU001623,Automated stable conglomeration,Home & Garden,Perhaps,Fernandez-Chandler,52.74,1.9153197089275846,236.41264809658367,2024-04-06,1.1,80
SKU001624,Advanced motivating support,Clothing,Describe,Jackson Inc,31.94,0.6672094176039775,69.89512257431558,2023-08-15,1.5,150
SKU001625,Innovative foreground database,Electronics,Simply,Miller-Robinson,450.09,0.974792002079993,60.40571123652969,2024-12-14,1.2,100
SKU001626,Optimized upward-trending customer loyalty,Clothing,Remember,"Phillips, Perez and Horton",33.8,3.741136288516975,272.1719514366158,2023-09-26,1.5,150
SKU001627,Robust systematic product,Electronics,Attention,Hall-Drake,689.87,3.5044207835808567,204.15102490360186,2025-03-09,1.2,100
SKU001628,Monitored empowering knowledge user,Home & Garden,Production,Miles LLC,48.96,2.6131805502865264,167.582296858691,2025-05-30,1.1,80
SKU001629,Extended dynamic productivity,Books,Property,"Landry, Jackson and Turner",19.66,2.114376287630807,185.61880447206994,2024-08-07,0.9,40
SKU001630,Open-source needs-based orchestration,Home & Garden,Chance,"Craig, Johnson and Leblanc",95.29,1.0890040288918914,93.03314337115523,2023-11-08,1.1,80
SKU001631,Re-contextualized secondary parallelism,Electronics,Week,"Scott, Barton and Watts",283.8,0.24211248065550195,115.24966516131936,2023-12-09,1.2,100
SKU001632,Profound exuding hardware,Sports,Magazine,Craig Group,53.79,6.02214791520384,159.77404157645688,2024-10-14,1.3,60
SKU001633,Synergized bandwidth-monitored system engine,Sports,Organization,"Newman, Bonilla and Simmons",129.87,1.618689921298587,150.60097276385804,2023-12-11,1.3,60
SKU001634,Multi-layered explicit policy,Clothing,Point,Rodriguez LLC,14.07,2.6007370354887955,85.59852995493922,2024-04-03,1.5,150
SKU001635,Fully-configurable upward-trending instruction set,Sports,Ground,Gonzalez PLC,117.57,3.1769955236889453,144.0927009091213,2024-06-28,1.3,60
SKU001636,Customizable zero tolerance definition,Home & Garden,Join,Schwartz-Allison,20.46,3.705508515733414,201.2623906249777,2023-09-29,1.1,80
SKU001637,Optional bandwidth-monitored interface,Home & Garden,That,Flores and Sons,126.64,3.166837085058046,273.6174741860198,2024-01-19,1.1,80
SKU001638,Organized systemic adapter,Books,Member,"Mcguire, Guerra and Reyes",31.36,0.8213735220356395,78.08106748428105,2023-09-26,0.9,40
SKU001639,De-engineered modular standardization,Clothing,Event,Smith-Jacobs,7.42,3.254367190017269,109.48807308784643,2025-07-07,1.5,150
SKU001640,Multi-layered disintermediate website,Home & Garden,Bank,Rodriguez PLC,45.97,2.3797002688212827,143.92756147248406,2025-04-21,1.1,80
SKU001641,Visionary radical framework,Sports,Total,Alvarado Group,115.79,0.6209048011240457,233.58990289326357,2024-11-21,1.3,60
SKU001642,Visionary local challenge,Electronics,Phone,Griffin-Taylor,144.79,3.0317371178856556,190.6606765826226,2023-09-06,1.2,100
SKU001643,Future-proofed background neural-net,Sports,Law,Salazar Inc,55.17,1.7047556262569634,151.87358299035773,2024-11-17,1.3,60
SKU001644,Versatile bi-directional project,Clothing,Huge,Arnold-Mcclure,58.36,1.0089421468832236,104.7680948870587,2024-07-13,1.5,150
SKU001645,Intuitive value-added solution,Electronics,Would,"Cruz, Scott and Oconnell",42.81,3.3645492573394264,90.64327344046671,2023-08-08,1.2,100
SKU001646,Vision-oriented bifurcated portal,Sports,Tend,Little LLC,75.03,4.337283409778064,102.19266948941947,2024-02-04,1.3,60
SKU001647,Decentralized local groupware,Sports,General,Green Inc,101.74,2.949316377543873,117.38693369655641,2024-06-29,1.3,60
SKU001648,Customizable explicit strategy,Books,East,"Singleton, Orr and Nelson",30.24,2.8833628072667015,56.968941726400644,2024-01-20,0.9,40
SKU001649,Robust maximized capacity,Home & Garden,Through,Woods-Campbell,22.93,1.1524872811351943,103.25958428204393,2024-07-03,1.1,80
SKU001650,Operative optimizing product,Electronics,Art,"Phillips, Scott and Kelly",717.81,0.6234808748594629,126.9515889750846,2024-12-21,1.2,100
SKU001651,Versatile analyzing pricing structure,Sports,Head,Gonzalez-Byrd,76.88,0.3473334074697112,232.06440462451076,2023-09-09,1.3,60
SKU001652,Extended multimedia groupware,Books,Race,Martin-Campos,16.75,3.9408560818291116,157.15206319595333,2023-12-19,0.9,40
SKU001653,Ergonomic bifurcated database,Clothing,Church,"Harvey, Simmons and Hunt",52.99,0.7783269809261588,163.508372914477,2025-06-21,1.5,150
SKU001654,Integrated dedicated help-desk,Books,North,"Vega, Diaz and Riley",11.14,1.149399469347957,111.44424295536712,2025-06-03,0.9,40
SKU001655,Robust maximized time-frame,Home & Garden,Man,Wright-Cox,23.41,4.151593098678593,129.72115963913788,2025-07-20,1.1,80
SKU001656,Object-based tertiary website,Electronics,Really,"Hernandez, Cook and Holland",156.9,0.9437621392948463,39.41267455754678,2024-02-22,1.2,100
SKU001657,Focused mobile solution,Clothing,Investment,Fisher and Sons,36.68,2.538315980892875,261.75338715929996,2024-08-21,1.5,150
SKU001658,Proactive bandwidth-monitored archive,Home & Garden,Main,Hanna Group,57.94,1.3116562490641586,189.25433169324208,2024-05-11,1.1,80
SKU001659,Extended scalable Graphical User Interface,Sports,Picture,Reed-Lee,103.63,2.5073626178649637,160.680655381453,2024-02-22,1.3,60
SKU001660,Multi-layered actuating interface,Sports,Reduce,"Boyd, Rogers and Osborne",45.66,2.0724721652295384,31.895252610082686,2023-11-04,1.3,60
SKU001661,Robust empowering monitoring,Books,Itself,Casey Inc,6.26,0.8335037843353584,241.77130316599337,2024-11-10,0.9,40
SKU001662,Re-engineered upward-trending Local Area Network,Clothing,Score,Meyer LLC,27.98,2.6531210105760934,71.42699291651124,2025-01-17,1.5,150
SKU001663,Self-enabling even-keeled capability,Sports,Likely,"Harris, Wall and Jensen",63.3,0.8991407599418116,137.07539087880352,2025-07-05,1.3,60
SKU001664,Face-to-face attitude-oriented function,Books,Watch,"Bush, Baker and Lozano",14.88,3.1658244029060745,286.7772460630819,2024-04-29,0.9,40
SKU001665,Function-based fault-tolerant success,Sports,Tv,Riley Group,67.74,1.3516872659870716,119.08088384999917,2025-05-12,1.3,60
SKU001666,Networked client-server function,Clothing,Where,Pierce LLC,67.36,0.6815075975139679,99.15060525053367,2024-08-15,1.5,150
SKU001667,Fundamental 5thgeneration function,Home & Garden,Agency,Moore-Santiago,11.6,0.8003194387642844,47.83944970184425,2024-08-07,1.1,80
SKU001668,Sharable system-worthy Local Area Network,Books,Without,Harris LLC,8.32,3.9673425541668217,48.60736127192847,2025-07-12,0.9,40
SKU001669,Persistent intermediate implementation,Sports,World,Williams Group,22.0,2.5157802204719104,106.8809925418168,2025-04-01,1.3,60
SKU001670,Switchable leadingedge orchestration,Sports,Task,"Freeman, Jones and Newman",344.03,2.748585051224601,157.0893181607707,2024-10-22,1.3,60
SKU001671,Assimilated hybrid strategy,Home & Garden,Reality,Miranda-Burch,111.96,3.466636532688507,246.57912407345322,2023-10-12,1.1,80
SKU001672,Secured executive adapter,Sports,Method,Serrano and Sons,19.37,2.9320218104664364,175.6520388130299,2024-03-01,1.3,60
SKU001673,Open-source bi-directional hierarchy,Sports,She,Nelson Ltd,66.27,1.3898013054546574,256.4021388888813,2025-02-22,1.3,60
SKU001674,Cloned modular application,Electronics,Must,Elliott and Sons,374.97,1.8215522127041073,288.6820360782048,2023-09-06,1.2,100
SKU001675,Reverse-engineered client-server functionalities,Electronics,Behavior,"Clark, Johnson and White",178.11,4.1447151339948265,362.57666968048153,2025-01-12,1.2,100
SKU001676,Multi-channeled 6thgeneration architecture,Clothing,Stay,"Davis, Alexander and Leach",104.9,0.6969025605425698,247.23782791657314,2025-05-01,1.5,150
SKU001677,Organized context-sensitive pricing structure,Books,Owner,Erickson LLC,16.81,3.2982840422375994,145.31214309913634,2024-04-03,0.9,40
SKU001678,De-engineered disintermediate matrices,Books,Mother,Benson Inc,9.31,1.5265046330408558,151.81019011941603,2024-02-09,0.9,40
SKU001679,Seamless modular hardware,Clothing,Media,"Carrillo, Edwards and Hebert",87.04,0.2442273933750505,153.19038745309714,2024-03-03,1.5,150
SKU001680,Horizontal client-driven implementation,Sports,Each,Clark and Sons,100.28,2.6309162616491273,56.32255661601273,2025-03-22,1.3,60
SKU001681,Sharable next generation moratorium,Electronics,Wait,Wilkerson-Delacruz,642.92,1.023979485636791,70.74649392319532,2024-04-19,1.2,100
SKU001682,Cloned object-oriented analyzer,Electronics,Despite,"Carter, Gonzalez and Brown",238.41,2.8734729818172164,207.00616801719693,2023-11-12,1.2,100
SKU001683,Implemented background database,Books,Analysis,Henderson Inc,8.34,3.6992492063031754,64.12321484499395,2024-06-07,0.9,40
SKU001684,Switchable zero administration utilization,Clothing,Environmental,"Mathews, Baker and Perkins",26.57,1.7904868243624454,35.507713999726164,2023-12-31,1.5,150
SKU001685,Multi-lateral scalable synergy,Clothing,Others,Baxter LLC,19.17,1.3013422143429665,229.22003093124655,2025-07-17,1.5,150
SKU001686,Decentralized mobile software,Home & Garden,Member,"Henson, Pollard and Harris",150.73,0.41355902151919915,158.55013454692605,2025-02-04,1.1,80
SKU001687,Synergized solution-oriented emulation,Books,Worry,"Mccoy, Krueger and Warner",12.17,4.365262890873549,79.42573648797723,2025-07-08,0.9,40
SKU001688,Persevering bifurcated neural-net,Home & Garden,Serve,Collier Inc,16.5,0.9499779853334774,109.19540123659077,2024-11-24,1.1,80
SKU001689,Public-key cohesive array,Electronics,Suddenly,Lambert-Wilkerson,210.52,4.404359655487519,115.89378478160985,2024-12-25,1.2,100
SKU001690,Ergonomic non-volatile concept,Sports,Discussion,Rice Group,220.89,4.0027986400101625,352.3254585260661,2024-07-20,1.3,60
SKU001691,Sharable static model,Electronics,Build,"Miller, Shaffer and Johnson",142.17,0.6384978051764333,264.62769402637616,2025-04-11,1.2,100
SKU001692,Centralized coherent encoding,Books,Why,,25.52,1.7110975707454739,132.91809509076185,2025-01-06,0.9,40
SKU001693,Polarized 24hour throughput,Home & Garden,Republican,Salinas Ltd,30.53,1.9883123393680302,67.92966364455137,2025-04-04,1.1,80
SKU001694,Multi-channeled local portal,Books,Us,Allen-Howard,7.02,0.44895629034036677,280.21756567478906,2024-03-24,0.9,40
SKU001695,Future-proofed stable architecture,Home & Garden,Well,Obrien Ltd,43.81,1.5868628804812344,226.62112975826258,2023-12-21,1.1,80
SKU001696,Monitored explicit time-frame,Books,Live,"Lopez, Myers and Vargas",23.79,1.650359136255248,79.08128982871054,2024-10-09,0.9,40
SKU001697,Total hybrid complexity,Electronics,Follow,Alvarado and Sons,557.53,2.053420149349123,151.36092562866114,2024-08-21,1.2,100
SKU001698,Total empowering process improvement,Electronics,Charge,Perez Group,228.84,2.3832138772110123,88.88675342817474,2024-12-01,1.2,100
SKU001699,Monitored regional archive,Books,Every,Smith-Williams,1.19,1.4009593861231306,35.51377959083924,2024-12-08,0.9,40
SKU001700,Assimilated solution-oriented core,Sports,Prevent,"Diaz, Mendoza and Boyd",215.74,0.9610513391600088,8.335324340304098,2024-05-15,1.3,60
SKU001701,Seamless disintermediate pricing structure,Electronics,Grow,Johnston Ltd,464.11,0.694298592130861,152.1413351720738,2025-03-26,1.2,100
SKU001702,Cross-group 4thgeneration info-mediaries,Home & Garden,To,"Castillo, Robinson and Gillespie",45.8,3.0824198606103446,111.40151962874711,2023-12-18,1.1,80
SKU001703,Organic human-resource functionalities,Home & Garden,Ten,Gould LLC,45.54,5.811931455796709,349.5878457159235,2024-09-19,1.1,80
SKU001704,Synchronized actuating conglomeration,Home & Garden,Role,Ray-Myers,52.82,4.035535326319358,52.18248671777358,2024-11-17,1.1,80
SKU001705,Re-engineered tertiary concept,Books,Eat,"Cox, Reed and Rivera",1.66,1.0529577438020488,106.35890607190102,2023-12-16,0.9,40
SKU001706,Assimilated asynchronous ability,Books,Response,Hendrix Ltd,10.57,0.31103090366179065,337.4879580911473,2025-06-28,0.9,40
SKU001707,Team-oriented systemic hierarchy,Sports,Resource,Turner-Parker,229.04,3.551025544976416,47.139454962886056,2025-05-17,1.3,60
SKU001708,Integrated mobile policy,Electronics,Chance,Griffin Inc,129.45,1.779392525443481,235.2936857451799,2024-05-07,1.2,100
SKU001709,Customer-focused upward-trending solution,Books,Often,Smith-Lopez,6.1,1.7562323715814085,149.07488201408495,2023-11-09,0.9,40
SKU001710,Down-sized bi-directional success,Home & Garden,Reach,Bryant-Gilbert,110.72,1.8233013923105656,227.3171758292798,2023-09-08,1.1,80
SKU001711,Devolved grid-enabled time-frame,Sports,Enter,"Prince, Harper and Davies",195.19,4.191065469446397,287.36060545308345,2024-01-31,1.3,60
SKU001712,Re-engineered asynchronous algorithm,Home & Garden,Detail,Smith LLC,122.03,1.6596139987187337,48.35878766351869,2023-10-18,1.1,80
SKU001713,Up-sized actuating emulation,Home & Garden,Push,Anderson-Gill,99.27,0.1763960744043263,141.26937546221438,2023-09-08,1.1,80
SKU001714,Distributed web-enabled policy,Home & Garden,Long,Larson Group,123.47,1.4483192768794433,76.14819466976557,2024-04-06,1.1,80
SKU001715,Multi-channeled bifurcated collaboration,Electronics,Lawyer,Ford Ltd,215.26,2.955320989845036,223.82230093221236,2023-09-09,1.2,100
SKU001716,Proactive well-modulated portal,Electronics,Last,"Garner, Clark and Johnson",192.04,2.929536700095017,100.7513406056055,2023-12-15,1.2,100
SKU001717,Diverse grid-enabled benchmark,Books,Manage,Jordan-Houston,6.97,3.871368911963204,219.03617509679,2024-11-22,0.9,40
SKU001718,Seamless context-sensitive capability,Sports,Western,Burns Group,111.62,0.46555906832896865,62.04602604221302,2023-11-29,1.3,60
SKU001719,Cross-platform demand-driven data-warehouse,Home & Garden,Floor,Ray-Love,86.66,3.9198135001450938,255.70527375313895,2024-10-06,1.1,80
SKU001720,Enhanced scalable process improvement,Clothing,Your,Hayden-Zuniga,39.55,3.009117527418942,88.12167317987948,2024-05-31,1.5,150
SKU001721,Diverse asymmetric paradigm,Electronics,Congress,"Donovan, Nguyen and George",177.45,0.8854127901687849,61.704583857080365,2024-10-23,1.2,100
SKU001722,Upgradable non-volatile framework,Books,Two,Jones-Evans,14.04,4.778507430114714,251.93538753775874,2024-05-06,0.9,40
SKU001723,Expanded well-modulated intranet,Electronics,Late,Campos PLC,471.36,0.9127370819775082,194.2738000043468,2025-07-01,1.2,100
SKU001724,Triple-buffered context-sensitive hardware,Clothing,Key,Hammond-Gomez,36.67,2.0132481232520316,260.6196307362107,2024-06-24,1.5,150
SKU001725,Integrated modular Internet solution,Sports,Key,"Howard, Beck and Rhodes",46.07,2.2993683497487467,125.19497564897036,2024-08-08,1.3,60
SKU001726,Up-sized 24hour Graphic Interface,Clothing,Buy,"Russell, Diaz and Decker",23.42,1.1303521322398034,231.2576900581098,2024-05-30,1.5,150
SKU001727,Persistent radical superstructure,Electronics,Staff,,292.63,1.942917578972424,172.2674857676219,2023-10-13,1.2,100
SKU001728,Multi-layered optimal project,Sports,Accept,Jensen-Russo,107.96,0.6686096313998906,68.38709840606028,2025-05-13,1.3,60
SKU001729,Managed incremental middleware,Books,Loss,Collins and Sons,7.99,1.347042677336957,139.63102058795096,2024-06-21,0.9,40
SKU001730,Fundamental homogeneous pricing structure,Books,Money,"Howard, Charles and Gardner",8.88,1.2772408534104904,312.66625430192795,2025-03-28,0.9,40
SKU001731,Vision-oriented exuding solution,Clothing,Industry,Combs-Schwartz,36.65,2.432339187919812,186.4301505316487,2024-11-26,1.5,150
SKU001732,Networked directional middleware,Clothing,Sea,Wagner Inc,92.16,2.265873213919663,89.56682236625477,2025-02-03,1.5,150
SKU001733,Implemented bi-directional instruction set,Home & Garden,Change,Rivera-Trevino,61.12,1.2282018229346918,338.22164131073566,2024-11-28,1.1,80
SKU001734,Sharable cohesive algorithm,Home & Garden,Purpose,"Moore, Cook and Rodriguez",173.42,3.5808828620405415,177.66066481852098,2025-03-13,1.1,80
SKU001735,Vision-oriented directional open architecture,Clothing,Actually,Carpenter Ltd,18.08,2.6393121597254545,32.614959413376866,2025-02-07,1.5,150
SKU001736,Horizontal empowering standardization,Home & Garden,Ten,Werner-Koch,140.07,0.9033211651147559,150.20029694509208,2023-11-09,1.1,80
SKU001737,Proactive homogeneous encryption,Electronics,Game,"Davis, Savage and Dixon",115.08,0.8765350421272099,89.31806722301721,2024-02-17,1.2,100
SKU001738,Reverse-engineered methodical product,Clothing,Benefit,Santiago-Anderson,42.72,0.6630955677495805,314.67154094442174,2024-11-02,1.5,150
SKU001739,Managed even-keeled hub,Home & Garden,Some,"George, Cross and Payne",61.82,0.9823151651510081,152.16301026243377,2024-01-17,1.1,80
SKU001740,Self-enabling discrete groupware,Sports,Month,"Carter, Lynch and Huff",149.27,1.8957713549369901,65.52095645760528,2025-01-08,1.3,60
SKU001741,Seamless web-enabled architecture,Electronics,Lead,"Reed, Raymond and Nielsen",469.71,3.109566881394456,120.84048039097128,2024-12-10,1.2,100
SKU001742,Stand-alone radical structure,Sports,Group,Anderson Ltd,176.1,2.8578666408315945,72.4390920058204,2024-07-29,1.3,60
SKU001743,Streamlined systematic Graphic Interface,Electronics,Base,Esparza PLC,285.24,3.4591151785692738,82.26180183767127,2025-01-16,1.2,100
SKU001744,Balanced asymmetric neural-net,Home & Garden,Behind,Contreras-Webster,23.45,3.9658417083901454,140.05543008197793,2024-07-17,1.1,80
SKU001745,Fully-configurable zero administration architecture,Home & Garden,Can,Mitchell PLC,89.43,1.4661953900195233,128.46708346613113,2024-06-20,1.1,80
SKU001746,Front-line demand-driven interface,Electronics,Today,Cunningham PLC,142.17,2.47242240425721,56.49765797273246,2025-02-04,1.2,100
SKU001747,Cross-platform actuating functionalities,Books,Relationship,Campbell LLC,28.68,1.5467715545148328,209.33548537213537,2024-11-09,0.9,40
SKU001748,Versatile human-resource productivity,Sports,Time,Montgomery Group,175.41,0.7952073819511121,90.26378984250123,2025-06-25,1.3,60
SKU001749,Streamlined encompassing approach,Books,Ahead,"Cox, Henry and Frank",15.82,1.5899597723258387,249.7010237058383,2024-01-05,0.9,40
SKU001750,Fundamental systematic frame,Clothing,Help,"Moss, Jackson and Smith",66.45,2.0125383225903497,110.32846160296977,2024-03-16,1.5,150
SKU001751,Diverse 3rdgeneration service-desk,Home & Garden,Mr,Cervantes-Walter,132.67,1.4754422844866566,184.67014481062057,2023-12-20,1.1,80
SKU001752,Quality-focused responsive installation,Books,Full,Hudson-Whitaker,9.86,3.743610649118921,260.4048297190074,2024-09-25,0.9,40
SKU001753,Organic context-sensitive Graphic Interface,Books,Get,Mccarthy LLC,12.22,1.3451910714576503,43.90015226797661,2023-10-28,0.9,40
SKU001754,Managed bottom-line portal,Sports,Anything,"Harris, Wood and West",128.29,1.7057428491788367,212.5864692997856,2024-07-23,1.3,60
SKU001755,Adaptive leadingedge toolset,Clothing,Particularly,Sandoval-Johnson,40.81,3.161358469724698,290.8239323101458,2025-05-24,1.5,150
SKU001756,Synergized impactful array,Books,Whatever,"Coleman, Hill and Lewis",10.42,7.433273074668984,80.42716002150284,2024-05-06,0.9,40
SKU001757,Cross-platform composite moratorium,Clothing,Everybody,"Harris, Abbott and Edwards",14.08,2.2987961813119906,216.5466413328107,2025-03-22,1.5,150
SKU001758,Multi-lateral optimizing hierarchy,Sports,Nothing,Washington Ltd,266.45,1.716368744246346,227.32677671094842,2023-09-13,1.3,60
SKU001759,Team-oriented incremental paradigm,Home & Garden,President,Mercado Group,83.51,2.8110171383815916,174.93737471068144,2024-11-04,1.1,80
SKU001760,Switchable bifurcated hub,Clothing,Important,"Chambers, Vance and Harper",77.34,3.1663076504322483,185.46809325209406,2024-06-29,1.5,150
SKU001761,Ameliorated multi-tasking project,Home & Garden,Could,Coleman-Smith,86.7,1.3013530259186998,134.62325633181484,2023-12-06,1.1,80
SKU001762,Universal directional help-desk,Books,Teach,Barrett Inc,8.98,1.555156548197635,150.56430385405983,2025-07-13,0.9,40
SKU001763,Secured well-modulated firmware,Electronics,History,"Erickson, Reyes and Rodriguez",115.14,4.371960023418621,213.84461113110032,2025-03-25,1.2,100
SKU001764,Phased demand-driven strategy,Clothing,Every,"Green, Lee and Reed",46.98,8.630593718403492,73.67282944428923,2024-12-02,1.5,150
SKU001765,Switchable interactive customer loyalty,Electronics,Democratic,Howard-Delacruz,163.46,0.9368425365402088,276.7020134569832,2025-01-17,1.2,100
SKU001766,Up-sized encompassing parallelism,Sports,Room,Sanchez PLC,101.59,0.7654196593711902,140.9904073054069,2025-02-18,1.3,60
SKU001767,Phased tertiary moderator,Books,Modern,Rodriguez PLC,9.5,3.0563193552857553,119.00182301928712,2023-10-04,0.9,40
SKU001768,Self-enabling zero tolerance protocol,Books,Risk,"Becker, Wilson and Hall",15.38,3.994106436057234,88.25974201459286,2025-04-06,0.9,40
SKU001769,Phased reciprocal Graphic Interface,Books,Understand,"Mayer, Clark and Davis",29.87,2.212681629501718,224.33693447119776,2024-01-26,0.9,40
SKU001770,Down-sized even-keeled artificial intelligence,Clothing,Professional,Smith-Marshall,16.96,1.4614085067209013,168.34616674992563,2025-03-08,1.5,150
SKU001771,Virtual bandwidth-monitored circuit,Sports,Might,"Washington, Guzman and Allen",84.21,2.160016769336545,57.43530437182338,2025-02-26,1.3,60
SKU001772,Profound mobile task-force,Sports,Tax,"Brewer, Skinner and Hardy",239.0,0.8321811278623692,91.66043306694355,2023-12-24,1.3,60
SKU001773,Synergistic context-sensitive conglomeration,Books,Since,Rivas and Sons,8.35,2.8032531368848015,287.9090809057129,2023-12-15,0.9,40
SKU001774,Business-focused fault-tolerant forecast,Clothing,Natural,Hopkins-Moran,94.97,2.186752191826486,93.34311966965618,2025-05-27,1.5,150
SKU001775,Intuitive bifurcated portal,Home & Garden,Military,"Parsons, Osborne and Garcia",46.89,1.9733431324739326,139.6874946825584,2025-06-11,1.1,80
SKU001776,Function-based optimizing help-desk,Electronics,Maybe,Pratt Inc,295.76,2.9886979807699716,122.81633452889169,2025-04-10,1.2,100
SKU001777,Implemented client-server secured line,Sports,Truth,,57.0,2.0295544258707627,173.24059917219833,2023-08-08,1.3,60
SKU001778,Triple-buffered zero tolerance product,Books,Cultural,"Phillips, Anderson and Hubbard",15.16,2.206256830256576,175.0716293523149,2024-08-18,0.9,40
SKU001779,Balanced tertiary capability,Clothing,Notice,"Calderon, Rollins and Christian",34.91,3.775127359507756,195.9501173913207,2025-03-28,1.5,150
SKU001780,Cross-platform disintermediate methodology,Sports,Mind,"Hill, Scott and Walker",117.77,1.545121338934263,184.32218999383218,2025-06-18,1.3,60
SKU001781,Centralized global support,Books,Region,Berry-Rivera,11.49,0.8517896627601483,126.67824359375086,2025-04-14,0.9,40
SKU001782,Sharable background methodology,Electronics,Dog,Sanchez LLC,111.41,2.1665412456184345,144.7833077214446,2024-09-04,1.2,100
SKU001783,Customizable discrete installation,Electronics,Month,,216.55,1.1670766853440253,187.75339528569916,2023-09-29,1.2,100
SKU001784,Self-enabling full-range collaboration,Home & Garden,Position,"Tucker, Barnes and Richardson",71.36,0.8770376627531544,211.9117644512637,2024-03-07,1.1,80
SKU001785,Open-architected context-sensitive artificial intelligence,Clothing,Best,Benton-Smith,139.3,2.2859955975883786,255.44451765245353,2023-09-07,1.5,150
SKU001786,Operative composite analyzer,Books,My,Landry and Sons,7.21,1.7254980286089598,246.28050025903235,2024-02-21,0.9,40
SKU001787,Advanced logistical time-frame,Electronics,Realize,Reynolds-Ball,193.62,4.136398695537138,58.10744446976555,2024-12-03,1.2,100
SKU001788,Mandatory static data-warehouse,Books,Improve,Clayton and Sons,38.21,1.1773857569795794,89.40794774362253,2023-10-26,0.9,40
SKU001789,Versatile tangible encryption,Books,View,"Cook, Schultz and Garcia",10.79,2.4747736595338203,77.92934511555535,2024-01-30,0.9,40
SKU001790,Future-proofed eco-centric portal,Books,Huge,"Ellison, Irwin and Macias",26.03,2.5977309915663445,67.3409020204326,2024-10-20,0.9,40
SKU001791,Inverse 4thgeneration parallelism,Electronics,Cause,"Miller, Bryan and Mitchell",114.49,0.5594880134910003,137.51580580127379,2025-07-27,1.2,100
SKU001792,Reduced optimizing extranet,Electronics,Heart,Barnett-Griffith,390.86,1.0935633985988504,177.90781359189353,2024-02-28,1.2,100
SKU001793,User-centric radical intranet,Sports,Chance,Phillips-Kirby,14.74,1.321613088861113,83.92627145490445,2024-12-20,1.3,60
SKU001794,Virtual analyzing forecast,Home & Garden,Might,Buchanan-Parker,28.23,2.6649753271039613,106.71586095606847,2023-11-02,1.1,80
SKU001795,Synergistic bi-directional knowledge user,Electronics,Think,Jenkins-Carroll,320.01,2.73545439601857,166.06909421658602,2024-10-25,1.2,100
SKU001796,Adaptive empowering info-mediaries,Home & Garden,Gas,Salas LLC,44.7,0.3456669673277944,71.06869457398888,2024-02-13,1.1,80
SKU001797,Integrated intangible solution,Clothing,Suddenly,Washington-Black,25.09,2.1260670422736334,101.72802983933977,2025-04-07,1.5,150
SKU001798,Implemented user-facing functionalities,Books,Collection,Taylor-Clay,9.92,2.4006476182486476,80.59627374116603,2025-03-06,0.9,40
SKU001799,Profound national secured line,Clothing,Subject,Evans-Stewart,13.72,3.9475551074010204,51.9687596594242,2023-08-10,1.5,150
SKU001800,Realigned reciprocal emulation,Electronics,Want,Wright Inc,204.09,1.2223766785983279,72.02282291461809,2024-07-31,1.2,100
SKU001801,Realigned explicit collaboration,Electronics,Ball,Crosby Inc,200.65,1.3120183466503588,253.71582595443508,2024-01-17,1.2,100
SKU001802,Vision-oriented intermediate standardization,Sports,Politics,"Fry, Peterson and Rose",140.02,0.24508545791580127,47.29428620652444,2024-11-16,1.3,60
SKU001803,Extended mobile matrix,Clothing,Member,,35.29,2.5647344786026283,65.98862763783177,2025-02-20,1.5,150
SKU001804,Decentralized high-level extranet,Sports,Thing,Martin Inc,98.32,4.208580994112994,112.61226934653088,2023-12-02,1.3,60
SKU001805,Intuitive well-modulated utilization,Electronics,Ability,"Harris, Rose and Clark",96.73,1.931387894820849,239.68636638837967,2025-03-07,1.2,100
SKU001806,Cross-platform contextually-based forecast,Electronics,May,White Group,199.72,3.652291392560871,421.7738155470176,2025-07-06,1.2,100
SKU001807,Digitized 6thgeneration intranet,Sports,Finish,,47.1,0.8178643137990805,206.1235819455918,2024-01-12,1.3,60
SKU001808,Polarized actuating service-desk,Home & Garden,Area,Young-Young,163.45,2.5742435982810137,158.45523343211661,2025-07-09,1.1,80
SKU001809,Robust next generation protocol,Sports,Product,"Orr, Hurley and Clark",183.96,2.5733904788207633,166.22720651781185,2024-05-12,1.3,60
SKU001810,Diverse bandwidth-monitored ability,Home & Garden,Nice,Moon-Lopez,72.4,1.162793500879354,258.005775625348,2024-12-06,1.1,80
SKU001811,Persevering high-level help-desk,Books,Rest,"Stafford, Floyd and Montes",6.47,2.713589142251971,55.3345700562774,2024-01-19,0.9,40
SKU001812,Diverse background moderator,Electronics,Pm,Mcbride-Wise,158.38,0.5417824260853099,92.81235407267057,2024-05-10,1.2,100
SKU001813,Cross-platform upward-trending approach,Electronics,Onto,"Reed, Romero and Mccarthy",79.47,1.5404029930521534,229.90910867374743,2024-10-19,1.2,100
